First Object;Second Object;similaridade
cd.[4975];cd.[5889];0.9037819802761079
cd.[7008];cd.[8831];1.0
cd.[1838];cd.[7934];0.9137931034482759
cd.[8224];cd.[8754];1.0
cd.[3529];cd.[4114];1.0
cd.[6316];cd.[7311];0.9329501904290298
cd.[4732];cd.[4911];0.9137931034482759
cd.[7363];cd.[8118];0.9137931034482759
cd.[6922];cd.[9161];0.9612068965517242
cd.[6948];cd.[7365];0.9030172413793104
cd.[6339];cd.[7517];0.9137931034482759
cd.[9614];cd.[9678];0.9137931034482759
cd.[2406];cd.[7291];0.9281609161146755
cd.[7794];cd.[9063];0.9528450112918327
cd.[6802];cd.[7794];0.8666381147401085
cd.[6802];cd.[9063];0.9137931034482759
cd.[7350];cd.[8473];0.9137931034482759
cd.[7288];cd.[7483];0.9137931034482759
cd.[10938];cd.[11125];1.0
cd.[4292];cd.[8795];0.9137931034482759
cd.[3678];cd.[4266];1.0
cd.[6925];cd.[6926];0.9015663800568415
cd.[6314];cd.[8464];0.9482758651519644
cd.[4291];cd.[4905];0.9507389140540156
cd.[6722];cd.[7707];0.9137931034482759
cd.[8919];cd.[9083];0.9521072774097837
cd.[6562];cd.[8870];0.9393678143106658
cd.[7606];cd.[8538];1.0
cd.[7671];cd.[8759];0.9137931034482759
cd.[7920];cd.[8494];0.9923371754843613
cd.[6382];cd.[7920];1.0
cd.[6382];cd.[8494];0.9923371754843613
cd.[7542];cd.[8823];0.9749721966940782
cd.[9333];cd.[9450];0.926108373650189
cd.[10253];cd.[10368];0.9870689686002403
cd.[9348];cd.[9485];1.0
cd.[6771];cd.[8507];1.0
cd.[8274];cd.[8805];1.0
cd.[8609];cd.[9130];0.907586203566913
cd.[3670];cd.[4441];0.9517241408085001
cd.[7346];cd.[7719];1.0
cd.[4851];cd.[7708];0.9137931034482759
cd.[102361];cd.[103634];0.9699666212344993
cd.[9713];cd.[9738];0.9137931034482759
cd.[7123];cd.[9038];0.9137931034482759
cd.[8260];cd.[8445];0.9496715911503497
cd.[6272];cd.[7460];1.0
cd.[7604];cd.[7980];0.9556628064862613
cd.[7852];cd.[8029];1.0
cd.[6858];cd.[7852];0.9199909845302845
cd.[6858];cd.[8029];0.9199909845302845
cd.[8043];cd.[8234];1.0
cd.[7134];cd.[9695];0.9137931034482759
cd.[11150];cd.[8901];0.9233716469386528
cd.[9421];cd.[9489];0.9876847297980867
cd.[4178];cd.[7199];0.9137931034482759
cd.[9327];cd.[9412];0.9060344809088214
cd.[7061];cd.[7469];0.9137931034482759
cd.[6663];cd.[6665];0.9056261377087955
cd.[6756];cd.[8537];0.9620689554461117
cd.[4588];cd.[4774];0.9605911353538776
cd.[7192];cd.[7778];0.9137931034482759
cd.[4613];cd.[6116];0.9243294987185248
cd.[5921];cd.[8423];0.9137931034482759
cd.[8778];cd.[9060];1.0
cd.[5988];cd.[8859];0.9137931034482759
cd.[107994];cd.[108153];0.9031236038125795
cd.[6719];cd.[8453];0.9730603448275862
cd.[7918];cd.[9172];0.9137931034482759
cd.[8311];cd.[8312];0.9529780550249691
cd.[5780];cd.[5782];0.9172413760218127
cd.[5010];cd.[5205];0.9541156816071478
cd.[8344];cd.[9229];0.9709770206747385
cd.[2781];cd.[9669];0.9137931034482759
cd.[3931];cd.[5754];1.0
cd.[6737];cd.[7722];0.9137931034482759
cd.[7404];cd.[7405];0.9137931034482759
cd.[2957];cd.[3106];0.9394449139463491
cd.[8114];cd.[8659];1.0
cd.[8364];cd.[8526];0.9137931034482759
cd.[3539];cd.[4190];0.9137931034482759
cd.[4297];cd.[4306];0.9568965517241379
cd.[8668];cd.[8843];0.9373040733666256
cd.[9588];cd.[9811];0.9741379279514839
cd.[4709];cd.[4710];0.9137931034482759
cd.[7344];cd.[8291];0.9211206908883719
cd.[6547];cd.[6741];0.9539598360143858
cd.[7622];cd.[8349];0.9903017241379312
cd.[8368];cd.[9076];0.948275860013633
cd.[4145];cd.[4886];0.9950738919192347
cd.[2252];cd.[4733];0.9137931034482759
