First Object;Second Object;similaridade
cd.[4975];cd.[5889];0.9791666641831399
cd.[5577];cd.[8990];0.9921875
cd.[7008];cd.[8831];1.0
cd.[8224];cd.[8754];1.0
cd.[10240];cd.[7367];0.991666667163372
cd.[4732];cd.[4911];1.0
cd.[3192];cd.[7923];0.9874999970197679
cd.[4395];cd.[8725];0.9777777791023254
cd.[6948];cd.[7365];0.9783296138048172
cd.[6339];cd.[7517];1.0
cd.[7350];cd.[8473];1.0
cd.[7288];cd.[7483];1.0
cd.[10938];cd.[11125];1.0
cd.[10064];cd.[2819];1.0
cd.[4297];cd.[4306];1.0
cd.[4297];cd.[8636];1.0
cd.[4306];cd.[8636];1.0
cd.[6925];cd.[6926];0.9930555652827024
cd.[4291];cd.[4905];1.0
cd.[6722];cd.[7707];1.0
cd.[3722];cd.[8453];1.0
cd.[6719];cd.[8453];1.0
cd.[3722];cd.[6719];1.0
cd.[7606];cd.[8538];1.0
cd.[7671];cd.[8759];1.0
cd.[6102];cd.[9115];1.0
cd.[7920];cd.[8494];0.9618055652827026
cd.[6382];cd.[7920];0.9687500000000001
cd.[6382];cd.[8494];0.9930555652827024
cd.[7794];cd.[8890];0.964962124824524
cd.[8890];cd.[9063];0.9824404772371055
cd.[6802];cd.[8890];0.9824404772371055
cd.[7794];cd.[9063];0.9476190488785508
cd.[6802];cd.[7794];0.9476190488785508
cd.[6802];cd.[9063];1.0
cd.[9333];cd.[9450];1.0
cd.[9348];cd.[9485];1.0
cd.[5477];cd.[9076];0.991666667163372
cd.[5477];cd.[8368];0.9833333343267442
cd.[8368];cd.[9076];0.991666667163372
cd.[5664];cd.[8717];1.0
cd.[6771];cd.[8507];1.0
cd.[8609];cd.[9130];1.0
cd.[4843];cd.[8794];0.9833333343267442
cd.[7346];cd.[7719];1.0
cd.[7852];cd.[8029];1.0
cd.[10383];cd.[7852];1.0
cd.[10230];cd.[7852];0.9781250059604646
cd.[6858];cd.[7852];0.9625000022351743
cd.[10383];cd.[8029];1.0
cd.[10230];cd.[8029];0.9781250059604646
cd.[6858];cd.[8029];0.9625000022351743
cd.[10230];cd.[10383];0.9781250059604646
cd.[10383];cd.[6858];0.9625000022351743
cd.[10230];cd.[6858];0.9739583395421505
cd.[4851];cd.[7708];1.0
cd.[4419];cd.[7644];0.9921875
cd.[5731];cd.[8779];1.0
cd.[7123];cd.[9038];0.9802631586790086
cd.[6272];cd.[7460];1.0
cd.[8043];cd.[8234];1.0
cd.[11150];cd.[8901];1.0
cd.[9421];cd.[9489];0.9874999970197679
cd.[2813];cd.[3155];0.9836309533566236
cd.[9327];cd.[9412];1.0
cd.[6740];cd.[9193];0.9960937537252903
cd.[7061];cd.[7469];1.0
cd.[5921];cd.[8423];1.0
cd.[8265];cd.[9149];1.0
cd.[5988];cd.[8859];1.0
cd.[6944];cd.[9868];0.9910714253783227
cd.[6358];cd.[9694];0.9825721140950918
cd.[8311];cd.[8312];1.0
cd.[8344];cd.[9229];0.9947916716337204
cd.[2440];cd.[5443];1.0
cd.[2781];cd.[9669];1.0
cd.[4508];cd.[9662];1.0
cd.[8114];cd.[8659];1.0
cd.[8364];cd.[8526];0.9910714253783227
cd.[6919];cd.[8060];0.9843749962747097
cd.[3539];cd.[4190];0.9921875
cd.[4348];cd.[7170];0.9509171154350043
cd.[8668];cd.[8843];1.0
cd.[3356];cd.[6955];1.0
cd.[4145];cd.[4886];0.9955357145518064
cd.[2807];cd.[7064];1.0
cd.[3529];cd.[4114];0.9940476194024086
cd.[6316];cd.[7311];1.0
cd.[7363];cd.[8118];0.9886363595724107
cd.[3383];cd.[6969];0.9601190518587829
cd.[9614];cd.[9678];1.0
cd.[2406];cd.[7291];1.0
cd.[4292];cd.[8795];1.0
cd.[3678];cd.[4266];1.0
cd.[4266];cd.[6690];1.0
cd.[3678];cd.[6690];1.0
cd.[4481];cd.[6716];1.0
cd.[8919];cd.[9083];1.0
cd.[7859];cd.[9798];0.990384615957737
cd.[2771];cd.[5458];0.9947916641831398
cd.[4441];cd.[7515];1.0
cd.[100198];cd.[106489];1.0
cd.[10253];cd.[10368];1.0
cd.[8274];cd.[8805];1.0
cd.[9713];cd.[9738];1.0
cd.[10361];cd.[5426];0.9861111119389534
cd.[5324];cd.[7847];1.0
cd.[10061];cd.[3517];0.9930555522441865
cd.[7134];cd.[9695];1.0
cd.[5542];cd.[6695];0.9635416753590107
cd.[10301];cd.[6246];0.9821428582072258
cd.[4178];cd.[7199];1.0
cd.[6663];cd.[6665];0.9886363595724107
cd.[5394];cd.[5418];1.0
cd.[6756];cd.[8537];0.9723214153200389
cd.[4895];cd.[9209];0.9821428582072258
cd.[10652];cd.[9640];1.0
cd.[7192];cd.[7778];1.0
cd.[4613];cd.[6116];0.9867527168244125
cd.[5912];cd.[8949];1.0
cd.[8778];cd.[9060];1.0
cd.[2619];cd.[6174];0.9843750000000001
cd.[10107];cd.[7341];1.0
cd.[7918];cd.[9172];1.0
cd.[2188];cd.[8063];0.9937499966472387
cd.[10449];cd.[6162];1.0
cd.[2571];cd.[9019];1.0
cd.[3931];cd.[5754];1.0
cd.[6568];cd.[9557];1.0
cd.[6737];cd.[7722];1.0
cd.[7404];cd.[7405];1.0
cd.[2317];cd.[4988];0.9636363610625267
cd.[2427];cd.[8640];0.9777960535138847
cd.[9588];cd.[9811];0.9843750000000001
cd.[7622];cd.[8349];0.9690126031637193
cd.[2252];cd.[4733];1.0
