4975;5889
5577;8990
3475;8592
105098;105131
103398;105131
105131;105148
105131;107056
103398;105098
105098;105148
105098;107056
103398;105148
103398;107056
105148;107056
8224;8754
4179;4732
4179;4911
4732;4911
6811;7429
6339;7517
100856;105518
101021;105518
105518;108429
104099;105518
104289;105518
104310;105518
102831;105518
100558;105518
104117;105518
100717;105518
102514;105518
105076;105518
102670;105518
102477;105518
104872;105518
105518;2004
105518;3710
105518;107734
105349;105518
105518;109651
103997;105518
100856;101021
100856;108429
100856;104099
100856;104289
100856;104310
100856;102831
100558;100856
100856;104117
100717;100856
100856;102514
100856;105076
100856;102670
100856;102477
100856;104872
100856;2004
100856;3710
100856;107734
100856;105349
100856;109651
100856;103997
101021;108429
101021;104099
101021;104289
101021;104310
101021;102831
100558;101021
101021;104117
100717;101021
101021;102514
101021;105076
101021;102670
101021;102477
101021;104872
101021;2004
101021;3710
101021;107734
101021;105349
101021;109651
101021;103997
104099;108429
104289;108429
104310;108429
102831;108429
100558;108429
104117;108429
100717;108429
102514;108429
105076;108429
102670;108429
102477;108429
104872;108429
108429;2004
108429;3710
107734;108429
105349;108429
108429;109651
103997;108429
104099;104289
104099;104310
102831;104099
100558;104099
104099;104117
100717;104099
102514;104099
104099;105076
102670;104099
102477;104099
104099;104872
104099;2004
104099;3710
104099;107734
104099;105349
104099;109651
103997;104099
104289;104310
102831;104289
100558;104289
104117;104289
100717;104289
102514;104289
104289;105076
102670;104289
102477;104289
104289;104872
104289;2004
104289;3710
104289;107734
104289;105349
104289;109651
103997;104289
102831;104310
100558;104310
104117;104310
100717;104310
102514;104310
104310;105076
102670;104310
102477;104310
104310;104872
104310;2004
104310;3710
104310;107734
104310;105349
104310;109651
103997;104310
100558;102831
102831;104117
100717;102831
102514;102831
102831;105076
102670;102831
102477;102831
102831;104872
102831;2004
102831;3710
102831;107734
102831;105349
102831;109651
102831;103997
100558;104117
100558;100717
100558;102514
100558;105076
100558;102670
100558;102477
100558;104872
100558;2004
100558;3710
100558;107734
100558;105349
100558;109651
100558;103997
100717;104117
102514;104117
104117;105076
102670;104117
102477;104117
104117;104872
104117;2004
104117;3710
104117;107734
104117;105349
104117;109651
103997;104117
100717;102514
100717;105076
100717;102670
100717;102477
100717;104872
100717;2004
100717;3710
100717;107734
100717;105349
100717;109651
100717;103997
102514;105076
102514;102670
102477;102514
102514;104872
102514;2004
102514;3710
