First Object;Second Object;similaridade
ACM.[309852];DBLP2.[journals/sigmod/Mackay99];0.9592053778469563
ACM.[673321];DBLP2.[conf/vldb/PoosalaI96];1.0
ACM.[673484];DBLP2.[conf/vldb/GardarinGT96];0.9116116464138031
ACM.[673135];DBLP2.[conf/vldb/HoelS95];1.0
ACM.[304219];DBLP2.[conf/sigmod/Keim99];0.9475921504199505
ACM.[765531];DBLP2.[journals/vldb/Seshadri98];0.9401053227484226
ACM.[672977];DBLP2.[conf/vldb/KemperK94];1.0
ACM.[764221];DBLP2.[journals/vldb/SheikholeslamiCZ00];0.9538038335740566
ACM.[673491];DBLP2.[conf/vldb/ShaferAM96];1.0
ACM.[375774];DBLP2.[conf/sigmod/AgichteinGV01];0.8987551592290401
ACM.[253304];DBLP2.[conf/sigmod/GriffinH97];0.9374999925494194
ACM.[672029];DBLP2.[conf/vldb/CuiW01];1.0
ACM.[565135];DBLP2.[journals/sigmod/Hammer02];0.9700526669621468
ACM.[671873];DBLP2.[conf/vldb/Bar-YossefBCFW00];1.0
ACM.[673475];DBLP2.[conf/vldb/BertinoBFS96];0.9337087348103523
ACM.[276374];DBLP2.[conf/sigmod/LiS98];0.9188101142644882
ACM.[671496];DBLP2.[conf/vldb/ChenCFGJMTW99];0.96391561627388
ACM.[672999];DBLP2.[conf/vldb/Bernstein94];1.0
ACM.[672041];DBLP2.[conf/vldb/LuoN01];0.8939339891076088
ACM.[945737];DBLP2.[journals/sigmod/PitouraAPSV03];0.9469669833779335
ACM.[304573];DBLP2.[conf/sigmod/BraumandlKK99];0.9625000022351742
ACM.[672998];DBLP2.[conf/vldb/ZemankovaI94];0.8939339891076088
ACM.[671016];DBLP2.[conf/vldb/BerckenSW97];0.9337087348103523
ACM.[673498];DBLP2.[conf/vldb/CochranePM96];0.9464285969734192
ACM.[767093];DBLP2.[journals/vldb/SaltenisJ02];0.9250000044703484
ACM.[872779];DBLP2.[conf/sigmod/Dyreson03];0.9475921504199505
ACM.[641006];DBLP2.[journals/sigmod/ChakravarthyAEFO03];0.9188086278736591
ACM.[672984];DBLP2.[conf/vldb/OzdenBRS94];0.9188101142644882
ACM.[671661];DBLP2.[conf/vldb/NinkHR99];0.8917468264698982
ACM.[564737];DBLP2.[conf/sigmod/WangWYY02];0.941074438393116
ACM.[336575];DBLP2.[conf/sigmod/Rodriguez-Martinez00];0.9055623710155487
ACM.[604280];DBLP2.[journals/sigmod/MeltonE01];0.9458734132349491
ACM.[673492];DBLP2.[conf/vldb/Sheth96];1.0
ACM.[248616];DBLP2.[journals/sigmod/ChaudhuriD97];0.953125
ACM.[191852];DBLP2.[conf/sigmod/BersonGMJ94];0.9063579365611076
