4975;5889;0.9879032261669637;
5577;8990;0.9812499955296516;
103676;108771;0.7598535977303982;
101613;108771;0.8511029444634916;
104424;108771;0.7345045022666454;
101613;103676;0.710171565413475;
103676;104424;0.8186011885603269;
101613;104424;0.842830877751112;
3475;8592;0.9100845555464426;
4441;8151;0.9098557718098165;
3670;4441;0.9416666701436043;
4441;7769;0.9259259303410848;
4441;7515;0.9812499955296516;
3670;8151;0.8653846010565758;
7769;8151;0.8357817021509012;
7515;8151;0.8954326957464219;
3670;7769;0.867592600484689;
3670;7515;0.9604166634380817;
7515;7769;0.9071759258707365;
8224;8754;1.0;
4124;7722;0.8958333333333334;
4124;6737;0.8958333333333334;
6737;7722;1.0;
4179;4732;0.8461538441479207;
4179;4911;0.8461538441479207;
4732;4911;1.0;
6811;7429;0.9336881140867869;
6339;7517;1.0;
7852;8029;1.0;
10383;7852;0.9779411777853966;
10230;7852;0.9709967399636904;
6858;7852;0.9611928127706051;
10383;8029;0.9779411777853966;
10230;8029;0.9709967399636904;
6858;8029;0.9611928127706051;
10230;10383;0.948937917749087;
10383;6858;0.9391339905560017;
10230;6858;0.9542483749488989;
10064;2819;1.0;
6314;8464;0.9375000037252903;
4291;4905;1.0;
6722;7707;1.0;
3722;8453;1.0;
6719;8453;1.0;
3722;6719;1.0;
6562;8870;0.9267361089587212;
7606;8538;1.0;
7671;8759;1.0;
5360;8430;0.9233134997387729;
7540;7542;0.8519736900925636;
7542;8823;0.9697580710053444;
7540;8823;0.8667763099074365;
101462;104009;0.7517231230934461;
101462;109714;0.8040937669575214;
101462;109608;0.8248471803963185;
104009;109714;0.8023473471403122;
104009;109608;0.7895491756498815;
109608;109714;0.926209680736065;
7920;8494;0.9907407537102699;
6382;7920;1.0;
6382;8494;0.9907407537102699;
7794;8890;0.9821428582072258;
8890;9063;0.9608781971037388;
6802;8890;0.9608781971037388;
7794;9063;0.9430210553109646;
6802;7794;0.9430210553109646;
6802;9063;1.0;
6798;9068;0.8619791679084301;
9348;9485;1.0;
5477;9076;1.0;
5477;8368;1.0;
8368;9076;1.0;
5664;8717;1.0;
8370;9876;0.9206871427595616;
4419;7644;1.0;
102361;103634;0.96370966732502;
11531;3134;0.8692982469995818;
3134;6210;0.8882797372837863;
11531;6210;0.8500000002483526;
5731;8779;0.9961734712123871;
7123;9038;1.0;
7980;9790;0.9245184784134229;
7604;9790;0.8842925156156223;
7604;7980;0.9464258911708991;
7161;8131;0.8050072975456715;
2813;3155;0.9756944403052331;
7061;7469;1.0;
102629;105682;0.8072916641831398;
5921;8423;1.0;
5988;8859;1.0;
107994;108153;0.8829410212735336;
6358;9694;0.9895833308498064;
5780;5782;0.899999996026357;
5010;5205;0.9445564486086369;
7094;9189;0.9279586784541607;
2139;3296;0.8841911802689234;
