title;artist;track01;track02;track03;track10;track11;duplicata
0.8791666626930237;1.0;0.75;0.75;0.7352941036224365;0.7333333492279053;0.7222222089767456;1.0
1.0;1.0;1.0;0.523809552192688;1.0;1.0;1.0;1.0
0.6000000238418579;1.0;1.0;1.0;1.0;0.9523809552192688;1.0;1.0
0.550000011920929;1.0;0.8333333134651184;0.8421052694320679;0.9230769276618958;1.0;0.8823529481887817;1.0
0.959999978542328;1.0;1.0;1.0;1.0;1.0;0.8823529481887817;1.0
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.8755555152893066;1.0;0.7333333492279053;0.8999999761581421;0.8999999761581421;0.0952380895614624;0.25;1.0
1.0;1.0;1.0;1.0;0.8823529481887817;1.0;1.0;1.0
0.9499999880790709;1.0;0.9375;0.9473684430122375;1.0;1.0;1.0;1.0
1.0;1.0;1.0;1.0;0.9499999880790709;0.9230769276618958;0.9411764740943908;1.0
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;1.0;1.0;0.9333333373069764;0.1666666865348816;0.1666666865348816;1.0;1.0
1.0;1.0;0.875;1.0;1.0;1.0;1.0;1.0
1.0;1.0;0.8421052694320679;0.8333333134651184;0.8947368264198303;0.8333333134651184;0.8888888955116272;1.0
0.5666666626930237;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;0.694444477558136;1.0;1.0;1.0;1.0;1.0;1.0
0.9555556178092957;0.694444477558136;1.0;1.0;0.96875;1.0;0.9499999880790709;1.0
0.5111111402511597;1.0;1.0;1.0;1.0;1.0;0.9473684430122375;1.0
1.0;1.0;1.0;0.9791666865348816;0.9736841917037964;0.3571428656578064;0.5352112650871277;1.0
0.3438095450401306;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;1.0;1.0;0.9375;1.0;1.0;1.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;1.0;0.4390243887901306;0.2954545617103577;0.15555554628372192;0.6129032373428345;0.5833333730697632;1.0
1.0;1.0;0.8888888955116272;0.8000000119209291;0.5;0.3461538553237915;0.8333333134651184;1.0
1.0;1.0;0.8888888955116272;0.8000000119209291;0.5;0.3461538553237915;0.8333333134651184;1.0
1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
1.0;1.0;1.0;1.0;0.8888888955116272;1.0;1.0;1.0
1.0;1.0;0.476190447807312;0.4285714030265808;0.4411764740943909;0.36666667461395264;0.23728811740875244;1.0
