First Object;Second Object;similaridade
restaurant.[109];restaurant.[110];0.7964102506637574
restaurant.[13];restaurant.[14];0.9833333373069764
restaurant.[17];restaurant.[18];0.9833333373069764
restaurant.[33];restaurant.[34];0.9833333373069764
restaurant.[746];restaurant.[747];0.7900000095367432
restaurant.[75];restaurant.[76];0.8448717951774597
restaurant.[91];restaurant.[92];0.8923076868057251
restaurant.[97];restaurant.[98];0.7878917336463929
restaurant.[149];restaurant.[150];0.864102566242218
restaurant.[101];restaurant.[102];0.9064102530479431
restaurant.[107];restaurant.[108];0.9064102530479431
restaurant.[145];restaurant.[146];0.8954710245132447
restaurant.[187];restaurant.[188];0.9833333373069764
restaurant.[312];restaurant.[319];0.7384242296218873
restaurant.[182];restaurant.[823];0.7280952334403992
restaurant.[180];restaurant.[823];0.7809523820877076
restaurant.[180];restaurant.[182];0.9371428489685059
restaurant.[544];restaurant.[561];0.8124708652496337
restaurant.[27];restaurant.[28];0.8656862735748291
restaurant.[43];restaurant.[44];0.9833333373069764
restaurant.[67];restaurant.[68];0.9064102530479431
restaurant.[115];restaurant.[116];0.8958839416503906
restaurant.[171];restaurant.[172];0.8684397220611573
restaurant.[173];restaurant.[174];0.9064102530479431
restaurant.[175];restaurant.[176];0.8895833373069764
restaurant.[223];restaurant.[224];0.9833333373069764
