First Object;Second Object;similaridade
ACM.[309852];DBLP2.[journals/sigmod/Mackay99];0.8762696385383606
ACM.[673321];DBLP2.[conf/vldb/PoosalaI96];0.8644184619188309
ACM.[673484];DBLP2.[conf/vldb/GardarinGT96];0.8054928928613663
ACM.[673135];DBLP2.[conf/vldb/HoelS95];0.8644184619188309
ACM.[304219];DBLP2.[conf/sigmod/Keim99];0.8332982808351517
ACM.[765531];DBLP2.[journals/vldb/Seshadri98];0.8379409462213516
ACM.[273251];DBLP2.[journals/vldb/Seshadri98];0.7471873462200165
ACM.[672977];DBLP2.[conf/vldb/KemperK94];0.8644184619188309
ACM.[764221];DBLP2.[journals/vldb/SheikholeslamiCZ00];0.856205627322197
ACM.[767145];DBLP2.[journals/vldb/ChangG01];0.83119797706604
ACM.[673491];DBLP2.[conf/vldb/ShaferAM96];0.8644184619188309
ACM.[253304];DBLP2.[conf/sigmod/GriffinH97];0.8198420703411102
ACM.[672029];DBLP2.[conf/vldb/CuiW01];0.8644184619188309
ACM.[601859];DBLP2.[journals/sigmod/Hammer02];0.85566246509552
ACM.[565135];DBLP2.[journals/sigmod/Hammer02];0.8907326906919479
ACM.[671873];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.8644184619188309
ACM.[673475];DBLP2.[conf/vldb/BertinoBFS96];0.8202242851257324
ACM.[276374];DBLP2.[conf/sigmod/LiS98];0.7949222326278687
ACM.[671496];DBLP2.[conf/vldb/ChenCFGJMTW99];0.8403622061014175
ACM.[672999];DBLP2.[conf/vldb/Bernstein94];0.8644184619188309
ACM.[672041];DBLP2.[conf/vldb/LuoN01];0.7937077879905701
ACM.[945737];DBLP2.[journals/sigmod/PitouraAPSV03];0.8953071236610413
ACM.[304573];DBLP2.[conf/sigmod/BraumandlKK99];0.8531754165887833
ACM.[672998];DBLP2.[conf/vldb/ZemankovaI94];0.7937077879905701
ACM.[671016];DBLP2.[conf/vldb/BerckenSW97];0.8202242851257324
ACM.[673477];DBLP2.[conf/vldb/LabioG96];0.776030108332634
ACM.[673498];DBLP2.[conf/vldb/CochranePM96];0.8287041932344437
ACM.[767093];DBLP2.[journals/vldb/SaltenisJ02];0.8678005188703537
ACM.[872779];DBLP2.[conf/sigmod/Dyreson03];0.8332982808351517
ACM.[672984];DBLP2.[conf/vldb/OzdenBRS94];0.8102918714284897
ACM.[671661];DBLP2.[conf/vldb/NinkHR99];0.7922496795654297
ACM.[564737];DBLP2.[conf/sigmod/WangWYY02];0.8638917058706284
ACM.[604280];DBLP2.[journals/sigmod/MeltonE01];0.8584936857223511
ACM.[673492];DBLP2.[conf/vldb/Sheth96];0.8644184619188309
ACM.[253373];DBLP2.[journals/sigmod/ChaudhuriD97];0.8176425397396088
ACM.[248616];DBLP2.[journals/sigmod/ChaudhuriD97];0.8681624680757523
ACM.[191852];DBLP2.[conf/sigmod/BersonGMJ94];0.7990806996822357
ACM.[959073];DBLP2.[journals/sigmod/GerlaX03];0.9306624680757523
ACM.[672997];DBLP2.[conf/vldb/PirotteZMY94];0.8102918714284897
ACM.[190631];DBLP2.[journals/sigmod/Bertram94];0.8599517941474915
ACM.[375720];DBLP2.[conf/sigmod/TatarinovIHW01];0.8710341900587082
ACM.[672374];DBLP2.[conf/vldb/AnSVKIG01];0.8391646444797516
ACM.[671528];DBLP2.[conf/vldb/Graefe99];0.8644184619188309
ACM.[564754];DBLP2.[conf/sigmod/Weininger02];0.903175413608551
ACM.[758380];DBLP2.[conf/vldb/ChristopheBPV00];0.8202242851257324
ACM.[671501];DBLP2.[conf/vldb/JagadishKNS99];0.8290631175041199
ACM.[304230];DBLP2.[conf/sigmod/Mohan99];0.8442498445510864
ACM.[671526];DBLP2.[conf/sigmod/Mohan99];0.7534371018409729
ACM.[673169];DBLP2.[conf/vldb/GardarinGT95];0.8054928928613663
ACM.[671164];DBLP2.[conf/vldb/Garcia-MolinaLY98];0.8054928928613663
ACM.[248618];DBLP2.[journals/sigmod/Qian97];0.8584936857223511
ACM.[673666];DBLP2.[conf/vldb/EicklerKK97];0.8227517902851105
ACM.[564767];DBLP2.[conf/sigmod/ZhangMCMR02];0.8710341900587082
ACM.[673149];DBLP2.[conf/vldb/MoserKK95];0.8054928928613663
ACM.[671500];DBLP2.[conf/vldb/Sarawagi99];0.8644184619188309
ACM.[673158];DBLP2.[conf/vldb/WuYCT95];0.8290631175041199
ACM.[191942];DBLP2.[conf/sigmod/Vaskevitch94];0.8521443754434586
ACM.[362091];DBLP2.[journals/sigmod/KantM00];0.872650533914566
ACM.[671692];DBLP2.[conf/vldb/PottingerL00];0.8644184619188309
ACM.[375689];DBLP2.[conf/sigmod/GionisGK01];0.8198420703411102
ACM.[672211];DBLP2.[conf/vldb/DayalHL01];0.8054928928613663
ACM.[671871];DBLP2.[conf/vldb/Bowker00];0.8644184619188309
ACM.[219056];DBLP2.[journals/tods/SrivastavaSRN95];0.828476682305336
ACM.[381901];DBLP2.[journals/sigmod/Qian96b];0.832604393362999
ACM.[234903];DBLP2.[journals/sigmod/Qian96b];0.8286003917455673
ACM.[672965];DBLP2.[conf/vldb/PoulovassilisS94];0.8644184619188309
ACM.[756643];DBLP2.[conf/vldb/DeutschPT99];0.8644184619188309
ACM.[672359];DBLP2.[conf/vldb/Sondag01];0.8644184619188309
ACM.[671018];DBLP2.[conf/vldb/ShaferA97];0.7937077879905701
ACM.[958947];DBLP2.[journals/tods/DiaoAFZF03];0.8807390779256821
ACM.[671351];DBLP2.[conf/vldb/Johnson99];0.8644184619188309
ACM.[671365];DBLP2.[conf/vldb/ChanI99];0.8644184619188309
ACM.[937599];DBLP2.[journals/tods/WijesekeraJPH03];0.8609526306390762
ACM.[276381];DBLP2.[conf/sigmod/AmbiteABKMMMPT98];0.8113245069980621
ACM.[503101];DBLP2.[journals/tods/MamoulisP01];0.8266908675432205
ACM.[310075];DBLP2.[journals/sigmod/EisenbergM99a];0.8411481082439423
ACM.[344864];DBLP2.[journals/sigmod/EisenbergM99a];0.8690317720174789
ACM.[604276];DBLP2.[journals/sigmod/Jagadish01];0.8486212193965912
ACM.[758375];DBLP2.[conf/vldb/Norvag99];0.7394184619188309
ACM.[673166];DBLP2.[conf/vldb/BelussiF95];0.776030108332634
ACM.[758368];DBLP2.[conf/vldb/GarofalakisOS97];0.8287041932344437
ACM.[304233];DBLP2.[conf/sigmod/Suciu99];0.8198420703411102
ACM.[673463];DBLP2.[conf/vldb/Raghavan96];0.8644184619188309
ACM.[202663];DBLP2.[journals/sigmod/KarlapalemLS95];0.8571693748235703
ACM.[202661];DBLP2.[journals/sigmod/Zhang95];0.8797826319932938
ACM.[564707];DBLP2.[conf/sigmod/KaushikBNK02];0.8419381678104401
ACM.[223897];DBLP2.[conf/sigmod/LiC95];0.8370316326618195
ACM.[603886];DBLP2.[journals/sigmod/LabrinidisM01];0.8440599292516708
ACM.[672839];DBLP2.[conf/vldb/LevyMS94];0.8644184619188309
ACM.[564730];DBLP2.[conf/sigmod/TaoP02];0.8147870600223541
ACM.[363954];DBLP2.[journals/tods/BaralisW00];0.8266908675432205
ACM.[673297];DBLP2.[conf/vldb/CatozziR95];0.776030108332634
ACM.[564745];DBLP2.[conf/sigmod/SismanisDRK02];0.8589812368154526
ACM.[335465];DBLP2.[conf/sigmod/Weininger00];0.829682320356369
ACM.[672834];DBLP2.[conf/vldb/ChaudhuriS94];0.8644184619188309
ACM.[673131];DBLP2.[conf/vldb/BestavrosB95];0.8644184619188309
ACM.[564750];DBLP2.[conf/sigmod/DogacTPPLKTK02];0.8810783326625824
ACM.[673296];DBLP2.[conf/vldb/HaberIL95];0.8202242851257324
ACM.[507236];DBLP2.[journals/tods/SchuldtABS02];0.8609526306390762
ACM.[671176];DBLP2.[conf/vldb/Mihalisin98];0.8644184619188309
ACM.[673493];DBLP2.[conf/vldb/KornSFSP96];0.8290631175041199
ACM.[245886];DBLP2.[journals/sigmod/Darwen96];0.8765358775854111
ACM.[671030];DBLP2.[conf/vldb/CarinoJ98];0.776030108332634
ACM.[764203];DBLP2.[journals/vldb/Amer-YahiaCLS02];0.8516567349433899
