7350;8473;1.0
5477;9076;0.9833333343267441
6663;6665;0.9772727191448212
7606;8538;1.0
3678;4266;1.0
8668;8843;1.0
3678;6690;1.0
8919;9083;1.0
2781;9669;1.0
6948;7365;0.9628571569919586
2577;2581;0.9833333343267441
7918;9172;1.0
4975;5889;0.9583333283662796
8778;9060;1.0
10383;7852;1.0
10383;8029;1.0
7008;8831;1.0
7134;9695;1.0
10938;11125;1.0
7980;9790;0.93202905356884
11530;5099;1.0
3931;5754;1.0
7363;8118;0.9772727191448212
10064;2819;1.0
8043;8234;1.0
2619;6174;0.96875
6925;6926;0.972222238779068
5664;8717;1.0
4508;9662;1.0
6719;8453;1.0
7061;7469;1.0
7852;8029;1.0
6771;8507;1.0
4586;7633;0.936218798160553
5731;8779;1.0
3383;6969;0.894173875451088
5238;8297;0.9408508390188217
4441;7515;1.0
8311;8312;1.0
102361;103634;0.9516128897666931
10230;10383;0.9410256147384644
5835;9278;1.0
3529;4114;0.9880952388048172
100198;106489;1.0
8609;9130;1.0
2427;8640;0.9503837674856186
4851;7708;1.0
2957;3106;1.0
6358;9694;0.951124981045723
3475;8592;0.951388880610466
9421;9489;0.9749999940395355
6944;9868;0.9821428507566452
6272;7460;1.0
5912;8949;1.0
4297;8636;1.0
3159;9969;0.9947916716337204
7604;9790;0.8715977817773819
8368;9076;0.9833333343267441
3356;6955;1.0
8224;8754;1.0
2813;3155;0.9577922374010086
10107;7341;1.0
6919;8060;0.9646464586257935
3670;4441;0.936141312122345
4266;6690;1.0
5577;8990;0.984375
5324;7847;1.0
10383;6858;0.9271367490291595
3192;7923;0.9749999940395355
7859;9798;0.9807692319154739
6858;7852;0.9271367490291595
6858;8029;0.9271367490291595
6547;6741;0.9321428537368774
9348;9485;1.0
10061;3517;0.9861111044883728
5394;5418;1.0
10652;9640;1.0
10449;6162;1.0
6102;9115;1.0
3539;4190;0.984375
4481;6716;1.0
100170;100358;0.9500000029802322
5426;7869;1.0
6802;9063;1.0
2440;5443;1.0
6802;8890;0.9579365253448486
7161;8131;0.9629629552364349
4178;7199;1.0
2252;4733;1.0
6316;7311;1.0
4292;8795;1.0
4395;8725;0.9555555582046509
10230;7852;0.9410256147384644
10230;8029;0.9410256147384644
3722;8453;1.0
