104097;109733
100717;104310
100856;107734
100856;105349
100558;100856
105349;107734
100558;107734
100558;105349
108408;108563
101564;108252
109732;109743
103398;107056
100054;103056
102987;107521
102666;105709
109296;109299
106803;107918
105016;107434
109053;109245
109532;109725
103350;104042
101462;109714
101462;109608
101462;104145
109608;109714
104145;109714
104145;109608
103832;109732
102349;109732
102349;103832
104789;105642
101515;101521
109495;109674
100810;105094
105723;107973
100170;100358
100198;106489
107994;108153
