First Object;Second Object;similaridade
ACM.[309870];DBLP2.[journals/sigmod/Mackay99];0.8931758006413778
ACM.[309852];DBLP2.[journals/sigmod/Mackay99];1.0
ACM.[673462];DBLP2.[journals/sigmod/Mackay99];0.8055555820465088
ACM.[671491];DBLP2.[conf/vldb/PoosalaI96];0.8045122424761454
ACM.[673321];DBLP2.[conf/vldb/PoosalaI96];1.0
ACM.[673484];DBLP2.[conf/vldb/GardarinGT96];0.9214325745900472
ACM.[233360];DBLP2.[conf/vldb/GardarinGT96];0.9186004201571146
ACM.[673135];DBLP2.[conf/vldb/HoelS95];1.0
ACM.[304219];DBLP2.[conf/sigmod/Keim99];1.0
ACM.[765513];DBLP2.[conf/sigmod/Keim99];0.8848836024602255
ACM.[223850];DBLP2.[conf/sigmod/Keim99];0.8015502691268921
ACM.[253355];DBLP2.[conf/sigmod/Keim99];0.805555542310079
ACM.[375730];DBLP2.[journals/sigmod/Ouksel02];0.8015502691268921
ACM.[604272];DBLP2.[journals/sigmod/Ouksel02];0.805555542310079
ACM.[565131];DBLP2.[journals/sigmod/Ouksel02];0.9075499574343363
ACM.[672176];DBLP2.[journals/sigmod/Ouksel02];0.8195028106371561
ACM.[765531];DBLP2.[journals/vldb/Seshadri98];1.0
ACM.[245903];DBLP2.[journals/sigmod/RamamrithamS97];0.8251304825146993
ACM.[672977];DBLP2.[conf/vldb/KemperK94];1.0
ACM.[872855];DBLP2.[conf/sigmod/AbadiCCCCEGHMRSSTXYZ03];0.9561048746109009
ACM.[765752];DBLP2.[journals/vldb/SivasankaranSTPR96];0.9501511057217916
ACM.[764221];DBLP2.[journals/vldb/SheikholeslamiCZ00];1.0
ACM.[564725];DBLP2.[journals/vldb/ChangG01];0.8063192168871561
ACM.[672200];DBLP2.[journals/vldb/ChangG01];0.9022629062334696
ACM.[671873];DBLP2.[journals/vldb/ChangG01];0.8011966149012247
ACM.[672022];DBLP2.[journals/vldb/ChangG01];0.8223857680956522
ACM.[767145];DBLP2.[journals/vldb/ChangG01];0.8845299482345581
ACM.[673491];DBLP2.[conf/vldb/ShaferAM96];1.0
ACM.[375774];DBLP2.[conf/sigmod/AgichteinGV01];0.9528595407803854
ACM.[253304];DBLP2.[conf/sigmod/GriffinH97];1.0
ACM.[765552];DBLP2.[journals/vldb/IoannidisNSS97];0.9571450352668762
ACM.[672029];DBLP2.[conf/vldb/CuiW01];1.0
ACM.[565135];DBLP2.[journals/sigmod/Hammer02];1.0
ACM.[637431];DBLP2.[journals/sigmod/Hammer02];0.8974792162577311
ACM.[335448];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.8920018672943115
ACM.[564725];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.8139141996701559
ACM.[671851];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.8920018672943115
ACM.[672200];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.8217508792877197
ACM.[672356];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.8023342688878378
ACM.[671873];DBLP2.[conf/vldb/Bar-YossefBCFW00];1.0
ACM.[672022];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.8845299482345581
ACM.[872765];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.8023342688878378
ACM.[767147];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.806235154469808
ACM.[767145];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.8011966149012247
ACM.[262763];DBLP2.[journals/sigmod/FernandezFLS97];0.9362423419952393
ACM.[233335];DBLP2.[journals/sigmod/FernandezFLS97];0.8023342688878378
ACM.[233368];DBLP2.[journals/sigmod/FernandezFLS97];0.8125508228937784
ACM.[673468];DBLP2.[conf/vldb/BertinoBFS96];0.91524205605189
ACM.[673475];DBLP2.[conf/vldb/BertinoBFS96];0.9410744309425354
ACM.[181555];DBLP2.[conf/vldb/BertinoBFS96];0.8025315801302592
ACM.[253353];DBLP2.[conf/vldb/BertinoBFS96];0.8197042346000671
ACM.[276374];DBLP2.[conf/sigmod/LiS98];1.0
ACM.[671496];DBLP2.[conf/vldb/ChenCFGJMTW99];0.9679249922434489
ACM.[672999];DBLP2.[conf/vldb/Bernstein94];1.0
ACM.[672041];DBLP2.[conf/vldb/LuoN01];0.9057191014289856
ACM.[765527];DBLP2.[journals/vldb/AbiteboulCM98];0.9214325745900472
ACM.[945737];DBLP2.[journals/sigmod/PitouraAPSV03];0.9528595407803854
ACM.[304573];DBLP2.[conf/sigmod/BraumandlKK99];1.0
ACM.[333616];DBLP2.[conf/sigmod/BraumandlKK99];0.9021299680074056
ACM.[278246];DBLP2.[conf/sigmod/BraumandlKK99];0.8140196998914083
ACM.[290607];DBLP2.[conf/sigmod/BraumandlKK99];0.8151870965957642
ACM.[673318];DBLP2.[conf/sigmod/BraumandlKK99];0.8023342688878378
ACM.[253280];DBLP2.[conf/sigmod/BraumandlKK99];0.8350170056025187
ACM.[756661];DBLP2.[conf/vldb/ZemankovaI94];0.810946007569631
ACM.[672998];DBLP2.[conf/vldb/ZemankovaI94];0.9057191014289856
ACM.[671016];DBLP2.[conf/vldb/BerckenSW97];0.9410744309425354
ACM.[765513];DBLP2.[conf/vldb/LabioG96];0.8008652726809183
ACM.[223850];DBLP2.[conf/vldb/LabioG96];0.8008652726809183
ACM.[304240];DBLP2.[conf/vldb/CochranePM96];0.8040740291277567
ACM.[381868];DBLP2.[conf/vldb/CochranePM96];0.8954131801923116
ACM.[671012];DBLP2.[conf/vldb/CochranePM96];0.807067334651947
ACM.[673498];DBLP2.[conf/vldb/CochranePM96];0.9523809750874838
ACM.[765806];DBLP2.[conf/vldb/CochranePM96];0.8874073624610901
ACM.[335379];DBLP2.[conf/vldb/HristidisGP03];0.8023342688878378
ACM.[564702];DBLP2.[conf/vldb/HristidisGP03];0.8069801131884257
ACM.[564729];DBLP2.[conf/vldb/HristidisGP03];0.8023342688878378
