First Object;Second Object;similaridade
ACM.[309852];DBLP2.[journals/sigmod/Mackay99];0.9308080673217773
ACM.[673321];DBLP2.[conf/vldb/PoosalaI96];0.8333333333333334
ACM.[673135];DBLP2.[conf/vldb/HoelS95];0.8333333333333334
ACM.[304219];DBLP2.[conf/sigmod/Keim99];0.8207070628801981
ACM.[765531];DBLP2.[journals/vldb/Seshadri98];0.8163841764132181
ACM.[672977];DBLP2.[conf/vldb/KemperK94];0.8333333333333334
ACM.[673491];DBLP2.[conf/vldb/ShaferAM96];0.8333333333333334
ACM.[253304];DBLP2.[conf/sigmod/GriffinH97];0.819727897644043
ACM.[672029];DBLP2.[conf/vldb/CuiW01];0.8333333333333334
ACM.[565135];DBLP2.[journals/sigmod/Hammer02];0.9350811441739401
ACM.[276374];DBLP2.[conf/sigmod/LiS98];0.8133333325386047
ACM.[672999];DBLP2.[conf/vldb/Bernstein94];0.8333333333333334
ACM.[304573];DBLP2.[conf/sigmod/BraumandlKK99];0.8284313678741455
ACM.[673498];DBLP2.[conf/vldb/CochranePM96];0.8032786846160889
ACM.[767093];DBLP2.[journals/vldb/SaltenisJ02];0.7896825472513834
ACM.[872779];DBLP2.[conf/sigmod/Dyreson03];0.8164251248041788
ACM.[641006];DBLP2.[journals/sigmod/ChakravarthyAEFO03];0.9237076640129089
ACM.[564737];DBLP2.[conf/sigmod/WangWYY02];0.7517730394999186
ACM.[604280];DBLP2.[journals/sigmod/MeltonE01];0.9340277711550394
ACM.[673492];DBLP2.[conf/vldb/Sheth96];0.8333333333333334
ACM.[248616];DBLP2.[journals/sigmod/ChaudhuriD97];0.9313725431760153
ACM.[959073];DBLP2.[journals/sigmod/GerlaX03];0.9444444378217062
ACM.[190631];DBLP2.[journals/sigmod/Bertram94];0.9320987661679586
ACM.[671528];DBLP2.[conf/vldb/Graefe99];0.8333333333333334
ACM.[564754];DBLP2.[conf/sigmod/Weininger02];0.8333333333333334
ACM.[304230];DBLP2.[conf/sigmod/Mohan99];0.8257575829823812
ACM.[234890];DBLP2.[journals/sigmod/Camps96];0.847597599029541
ACM.[248618];DBLP2.[journals/sigmod/Qian97];0.9350104729334513
ACM.[673666];DBLP2.[conf/vldb/EicklerKK97];0.799999992052714
ACM.[276359];DBLP2.[conf/sigmod/Spiro98];0.7497096260388693
ACM.[671500];DBLP2.[conf/vldb/Sarawagi99];0.8333333333333334
ACM.[673158];DBLP2.[conf/vldb/WuYCT95];0.7727272709210714
ACM.[191942];DBLP2.[conf/sigmod/Vaskevitch94];0.8192488352457682
ACM.[223882];DBLP2.[conf/sigmod/Sheth95];0.6897435983022054
ACM.[671692];DBLP2.[conf/vldb/PottingerL00];0.8333333333333334
ACM.[767146];DBLP2.[conf/vldb/PottingerL00];0.7658730149269104
ACM.[507369];DBLP2.[journals/sigmod/Snodgrass02];0.8652777671813965
ACM.[671871];DBLP2.[conf/vldb/Bowker00];0.8333333333333334
ACM.[191856];DBLP2.[conf/sigmod/GibbsBT94];0.7955874601999918
ACM.[219056];DBLP2.[journals/tods/SrivastavaSRN95];0.7737897038459778
ACM.[245909];DBLP2.[journals/sigmod/Qian96b];0.8970306515693665
