4975;5889;0.9791666641831399;
5577;8990;0.9921875;
7008;8831;1.0;
8224;8754;1.0;
10240;7367;0.991666667163372;
4732;4911;1.0;
3192;7923;0.9874999970197679;
4395;8725;0.9777777791023254;
6948;7365;0.9783296138048172;
6339;7517;1.0;
7350;8473;1.0;
7288;7483;1.0;
10938;11125;1.0;
10064;2819;1.0;
4297;4306;1.0;
4297;8636;1.0;
4306;8636;1.0;
6925;6926;0.9930555652827024;
4291;4905;1.0;
6722;7707;1.0;
3722;8453;1.0;
6719;8453;1.0;
3722;6719;1.0;
7606;8538;1.0;
7671;8759;1.0;
6102;9115;1.0;
7920;8494;0.9618055652827026;
6382;7920;0.9687500000000001;
6382;8494;0.9930555652827024;
7794;8890;0.964962124824524;
8890;9063;0.9824404772371055;
6802;8890;0.9824404772371055;
7794;9063;0.9476190488785508;
6802;7794;0.9476190488785508;
6802;9063;1.0;
9333;9450;1.0;
9348;9485;1.0;
5477;9076;0.991666667163372;
5477;8368;0.9833333343267442;
8368;9076;0.991666667163372;
5664;8717;1.0;
6771;8507;1.0;
8609;9130;1.0;
4843;8794;0.9833333343267442;
7346;7719;1.0;
7852;8029;1.0;
10383;7852;1.0;
10230;7852;0.9781250059604646;
6858;7852;0.9625000022351743;
10383;8029;1.0;
10230;8029;0.9781250059604646;
6858;8029;0.9625000022351743;
10230;10383;0.9781250059604646;
10383;6858;0.9625000022351743;
10230;6858;0.9739583395421505;
4851;7708;1.0;
4419;7644;0.9921875;
5731;8779;1.0;
7123;9038;0.9802631586790086;
6272;7460;1.0;
8043;8234;1.0;
11150;8901;1.0;
9421;9489;0.9874999970197679;
2813;3155;0.9836309533566236;
9327;9412;1.0;
6740;9193;0.9960937537252903;
7061;7469;1.0;
5921;8423;1.0;
8265;9149;1.0;
5988;8859;1.0;
6944;9868;0.9910714253783227;
6358;9694;0.9825721140950918;
8311;8312;1.0;
8344;9229;0.9947916716337204;
2440;5443;1.0;
2781;9669;1.0;
4508;9662;1.0;
8114;8659;1.0;
8364;8526;0.9910714253783227;
6919;8060;0.9843749962747097;
3539;4190;0.9921875;
4348;7170;0.9509171154350043;
8668;8843;1.0;
3356;6955;1.0;
4145;4886;0.9955357145518064;
2807;7064;1.0;
3529;4114;0.9940476194024086;
6316;7311;1.0;
7363;8118;0.9886363595724107;
3383;6969;0.9601190518587829;
9614;9678;1.0;
2406;7291;1.0;
4292;8795;1.0;
3678;4266;1.0;
4266;6690;1.0;
3678;6690;1.0;
4481;6716;1.0;
8919;9083;1.0;
7859;9798;0.990384615957737;
2771;5458;0.9947916641831398;
4441;7515;1.0;
100198;106489;1.0;
10253;10368;1.0;
8274;8805;1.0;
9713;9738;1.0;
10361;5426;0.9861111119389534;
5324;7847;1.0;
10061;3517;0.9930555522441865;
7134;9695;1.0;
5542;6695;0.9635416753590107;
10301;6246;0.9821428582072258;
4178;7199;1.0;
6663;6665;0.9886363595724107;
5394;5418;1.0;
6756;8537;0.9723214153200389;
4895;9209;0.9821428582072258;
10652;9640;1.0;
7192;7778;1.0;
4613;6116;0.9867527168244125;
5912;8949;1.0;
8778;9060;1.0;
2619;6174;0.9843750000000001;
10107;7341;1.0;
7918;9172;1.0;
2188;8063;0.9937499966472387;
10449;6162;1.0;
2571;9019;1.0;
3931;5754;1.0;
6568;9557;1.0;
6737;7722;1.0;
7404;7405;1.0;
2317;4988;0.9636363610625267;
2427;8640;0.9777960535138847;
9588;9811;0.9843750000000001;
7622;8349;0.9690126031637193;
2252;4733;1.0;
