First Object;Second Object;similaridade
ACM.[309852];DBLP2.[journals/sigmod/Mackay99];0.9795454442501068
ACM.[673321];DBLP2.[conf/vldb/PoosalaI96];1.0
ACM.[673484];DBLP2.[conf/vldb/GardarinGT96];0.7794117629528046
ACM.[673135];DBLP2.[conf/vldb/HoelS95];1.0
ACM.[304219];DBLP2.[conf/sigmod/Keim99];0.9810605943202972
ACM.[765531];DBLP2.[journals/vldb/Seshadri98];0.9745762646198273
ACM.[262769];DBLP2.[journals/sigmod/RamamrithamS97];0.7516917586326599
ACM.[234902];DBLP2.[journals/sigmod/DAndreaJ96];0.7246376872062683
ACM.[672977];DBLP2.[conf/vldb/KemperK94];1.0
ACM.[872855];DBLP2.[conf/sigmod/AbadiCCCCEGHMRSSTXYZ03];0.7585469782352448
ACM.[765752];DBLP2.[journals/vldb/SivasankaranSTPR96];0.8029211759567261
ACM.[764221];DBLP2.[journals/vldb/SheikholeslamiCZ00];0.7928716242313385
ACM.[767145];DBLP2.[journals/vldb/ChangG01];0.7638888955116272
ACM.[673491];DBLP2.[conf/vldb/ShaferAM96];1.0
ACM.[375774];DBLP2.[conf/sigmod/AgichteinGV01];0.7576615810394287
ACM.[253304];DBLP2.[conf/sigmod/GriffinH97];0.9795918464660645
ACM.[765552];DBLP2.[journals/vldb/IoannidisNSS97];0.7596816718578339
ACM.[672029];DBLP2.[conf/vldb/CuiW01];1.0
ACM.[775456];DBLP2.[conf/vldb/CuiW01];0.7932630777359009
ACM.[565135];DBLP2.[journals/sigmod/Hammer02];0.9859550595283508
ACM.[671873];DBLP2.[conf/vldb/Bar-YossefBCFW00];0.7980769276618958
ACM.[262763];DBLP2.[journals/sigmod/FernandezFLS97];0.7953231334686279
ACM.[673475];DBLP2.[conf/vldb/BertinoBFS96];0.7840909063816071
ACM.[276374];DBLP2.[conf/sigmod/LiS98];0.9699999988079071
ACM.[671496];DBLP2.[conf/vldb/ChenCFGJMTW99];0.8253968358039856
ACM.[672999];DBLP2.[conf/vldb/Bernstein94];1.0
ACM.[672041];DBLP2.[conf/vldb/LuoN01];0.7666666507720947
ACM.[765527];DBLP2.[journals/vldb/AbiteboulCM98];0.7643382251262665
ACM.[945737];DBLP2.[journals/sigmod/PitouraAPSV03];0.8579545617103577
ACM.[304573];DBLP2.[conf/sigmod/BraumandlKK99];0.9926470518112183
ACM.[672998];DBLP2.[conf/vldb/ZemankovaI94];0.7708333134651184
ACM.[671016];DBLP2.[conf/vldb/BerckenSW97];0.7727272510528564
ACM.[673477];DBLP2.[conf/vldb/LabioG96];0.7714285850524902
ACM.[673498];DBLP2.[conf/vldb/CochranePM96];0.9549180269241333
ACM.[564782];DBLP2.[conf/vldb/HristidisGP03];0.6758928596973419
ACM.[767093];DBLP2.[journals/vldb/SaltenisJ02];0.9345238208770752
ACM.[872779];DBLP2.[conf/sigmod/Dyreson03];0.9746376872062683
ACM.[641006];DBLP2.[journals/sigmod/ChakravarthyAEFO03];0.9688948392868042
ACM.[212023];DBLP2.[journals/sigmod/KimballS95];0.763798713684082
ACM.[672984];DBLP2.[conf/vldb/OzdenBRS94];0.7773972749710083
ACM.[671661];DBLP2.[conf/vldb/NinkHR99];0.7678571343421936
ACM.[564737];DBLP2.[conf/sigmod/WangWYY02];0.8776595592498779
ACM.[336575];DBLP2.[conf/sigmod/Rodriguez-Martinez00];0.7815170884132385
ACM.[336560];DBLP2.[conf/sigmod/ChenDLT00];0.7946226298809052
ACM.[604280];DBLP2.[journals/sigmod/MeltonE01];0.984375
ACM.[673492];DBLP2.[conf/vldb/Sheth96];1.0
ACM.[248616];DBLP2.[journals/sigmod/ChaudhuriD97];0.9803921580314636
ACM.[191852];DBLP2.[conf/sigmod/BersonGMJ94];0.8337103724479675
ACM.[959073];DBLP2.[journals/sigmod/GerlaX03];1.0
ACM.[187445];DBLP2.[journals/sigmod/Klein94];0.8083333075046539
ACM.[672997];DBLP2.[conf/vldb/PirotteZMY94];0.8586956560611725
ACM.[375780];DBLP2.[conf/sigmod/DattaDRTV01];0.7760097980499268
ACM.[190631];DBLP2.[journals/sigmod/Bertram94];0.9814814925193787
ACM.[375720];DBLP2.[conf/sigmod/TatarinovIHW01];0.8452380895614624
ACM.[637435];DBLP2.[journals/sigmod/RoantreeS02];0.7498587369918823
ACM.[276386];DBLP2.[conf/sigmod/BaumannDFRW98];0.7859648764133453
ACM.[672374];DBLP2.[conf/vldb/AnSVKIG01];0.8163716793060303
ACM.[671528];DBLP2.[conf/vldb/Graefe99];1.0
ACM.[564754];DBLP2.[conf/sigmod/Weininger02];1.0
ACM.[758380];DBLP2.[conf/vldb/ChristopheBPV00];0.8204225301742554
ACM.[767143];DBLP2.[conf/vldb/ChristopheBPV00];0.8165492713451385
ACM.[671501];DBLP2.[conf/vldb/JagadishKNS99];0.8653846085071564
ACM.[765516];DBLP2.[journals/vldb/HarderST99];0.7580128014087677
ACM.[304230];DBLP2.[conf/sigmod/Mohan99];0.9886363744735718
ACM.[245886];DBLP2.[journals/sigmod/Camps96];0.6734693944454193
ACM.[234890];DBLP2.[journals/sigmod/Camps96];0.8547297418117523
ACM.[872818];DBLP2.[conf/sigmod/DeshpandeNGS03];0.754516214132309
ACM.[673169];DBLP2.[conf/vldb/GardarinGT95];0.8333333134651184
ACM.[671164];DBLP2.[conf/vldb/Garcia-MolinaLY98];0.7722222208976746
ACM.[248618];DBLP2.[journals/sigmod/Qian97];0.9858490526676178
ACM.[673666];DBLP2.[conf/vldb/EicklerKK97];0.949999988079071
ACM.[375690];DBLP2.[conf/sigmod/HristidisKP01];0.7460299134254456
ACM.[564767];DBLP2.[conf/sigmod/ZhangMCMR02];0.7865853607654572
ACM.[765691];DBLP2.[journals/vldb/PoulovassilisS96];0.7371031641960144
ACM.[202107];DBLP2.[journals/tods/AikenHW95];0.8158110976219177
ACM.[191967];DBLP2.[conf/sigmod/TheodoulidisAACKS94];0.7945804297924042
ACM.[227624];DBLP2.[journals/tods/MumickFPR96];0.7559799551963806
ACM.[673149];DBLP2.[conf/vldb/MoserKK95];0.768750011920929
ACM.[276359];DBLP2.[conf/sigmod/Spiro98];0.8745644390583038
ACM.[671500];DBLP2.[conf/vldb/Sarawagi99];1.0
ACM.[673158];DBLP2.[conf/vldb/WuYCT95];0.9090909063816071
ACM.[191942];DBLP2.[conf/sigmod/Vaskevitch94];0.9788732528686523
ACM.[223882];DBLP2.[conf/sigmod/Sheth95];0.7846153974533081
ACM.[671692];DBLP2.[conf/vldb/PottingerL00];1.0
