title;artist;track01;track02;track03;track10;track11;duplicata
1.0;1.0;0.8888888955116272;0.8000000119209291;0.5;0.3461538553237915;0.8333333134651184;1.0
1.0;1.0;0.8888888955116272;0.8000000119209291;0.5;0.3461538553237915;0.8333333134651184;1.0
1.0;1.0;0.8461538553237915;0.20930230617523196;0.6000000238418579;0.5;0.7105263471603394;1.0
1.0;1.0;1.0;0.523809552192688;1.0;1.0;1.0;1.0
1.0;1.0;0.6296296119689941;0.6969696879386902;0.6071428656578064;0.615384578704834;0.192307710647583;1.0
1.0;1.0;0.6296296119689941;0.6969696879386902;0.6071428656578064;0.615384578704834;0.192307710647583;1.0
1.0;1.0;0.3333333134651184;1.0;0.20967739820480347;0.10000002384185792;0.2142857313156128;1.0
1.0;1.0;0.8181818127632141;0.8000000119209291;0.7142857313156128;0.75;1.0;1.0
0.9523809552192688;1.0;0.8125;0.8500000238418579;0.8235294222831726;0.9285714030265808;0.8000000119209291;1.0
0.8666666746139526;1.0;0.699999988079071;0.6666666269302368;0.8235294222831726;0.6666666269302368;0.6666666269302368;1.0
1.0;1.0;0.2142857313156128;1.0;1.0;1.0;0.1666666865348816;0.0
1.0;1.0;0.8095238208770752;0.7599999904632568;0.8000000119209291;0.4166666865348816;0.8333333134651184;1.0
1.0;1.0;0.7777777910232544;0.90625;0.7692307829856873;0.8846153616905212;0.8636363744735718;1.0
1.0;1.0;0.8421052694320679;0.8333333134651184;0.8947368264198303;0.8333333134651184;0.8888888955116272;1.0
0.8791666626930237;1.0;0.75;0.75;0.7352941036224365;0.7333333492279053;0.7222222089767456;1.0
1.0;1.0;0.7647058963775635;0.692307710647583;0.4285714030265808;0.7777777910232544;0.5;1.0
1.0;1.0;0.375;0.9333333373069764;0.3125;1.0;1.0;1.0
0.5;1.0;1.0;1.0;0.9411764740943908;1.0;1.0;1.0
0.4950000047683716;1.0;1.0;1.0;1.0;0.0;0.07142859697341919;0.0
0.75;1.0;0.7777777910232544;1.0;1.0;1.0;0.1764705777168274;1.0
0.7833333015441895;1.0;1.0;1.0;1.0;1.0;0.8500000238418579;1.0
0.6666666865348816;1.0;0.9333333373069764;1.0;0.9473684430122375;1.0;0.9473684430122375;1.0
0.41999998688697815;1.0;1.0;1.0;1.0;1.0;0.9473684430122375;1.0
0.5111111402511597;1.0;1.0;1.0;1.0;1.0;0.9473684430122375;1.0
0.2800000011920929;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.5199999809265137;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.7071428298950195;1.0;1.0;1.0;1.0;1.0;0.9411764740943908;1.0
0.18611110746860504;1.0;1.0;1.0;0.3333333134651184;0.1111111044883728;0.238095223903656;0.0
0.3799999952316284;1.0;1.0;0.9333333373069764;1.0;1.0;0.7142857313156128;1.0
0.644444465637207;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.644444465637207;1.0;0.8695652484893799;0.875;0.8000000119209291;0.8888888955116272;0.8000000119209291;1.0
0.644444465637207;1.0;1.0;1.0;0.9333333373069764;1.0;0.8999999761581421;1.0
0.33714285492897034;1.0;1.0;1.0;1.0;0.12903225421905518;0.17391306161880493;0.0
0.3438095450401306;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.3047619163990021;1.0;0.8999999761581421;0.8888888955116272;0.1904761791229248;0.2258064746856689;0.18965518474578855;0.0
0.43611112236976624;1.0;1.0;1.0;1.0;0.9200000166893004;1.0;1.0
