First Object;Second Object;similaridade
cd.[4975];cd.[5889];0.9833333313465118
cd.[5577];cd.[8990];0.9604166626930237
cd.[3475];cd.[8592];0.9513888895511627
cd.[105098];cd.[105131];0.6550000011920929
cd.[103398];cd.[105131];0.7714285850524902
cd.[105131];cd.[105148];0.81142857670784
cd.[105131];cd.[107056];0.746666669845581
cd.[103398];cd.[105098];0.8388888895511627
cd.[105098];cd.[105148];0.6858974397182465
cd.[105098];cd.[107056];0.8152777791023255
cd.[103398];cd.[105148];0.8025641024112702
cd.[103398];cd.[107056];0.8974206209182739
cd.[105148];cd.[107056];0.7336080491542816
cd.[8224];cd.[8754];1.0
cd.[4179];cd.[4732];0.9688888907432556
cd.[4179];cd.[4911];0.9688888907432556
cd.[4732];cd.[4911];1.0
cd.[6811];cd.[7429];0.8579710245132446
cd.[6339];cd.[7517];1.0
cd.[100856];cd.[105518];0.6321616411209107
cd.[101021];cd.[105518];0.5689327359199524
cd.[105518];cd.[108429];0.5533917963504791
cd.[104099];cd.[105518];0.5280910670757294
cd.[104289];cd.[105518];0.8076801121234893
cd.[104310];cd.[105518];0.624076497554779
cd.[102831];cd.[105518];0.8052478849887847
cd.[100558];cd.[105518];0.5660238862037659
cd.[104117];cd.[105518];0.5197148323059082
cd.[100717];cd.[105518];0.650375920534134
cd.[102514];cd.[105518];0.6836841881275177
cd.[105076];cd.[105518];0.5906801104545594
cd.[102670];cd.[105518];0.6440350830554962
cd.[102477];cd.[105518];0.6827101647853852
cd.[104872];cd.[105518];0.6543358445167542
cd.[105518];cd.[2004];0.8016666829586029
cd.[105518];cd.[3710];0.8016666829586029
cd.[105518];cd.[107734];0.5906801104545594
cd.[105349];cd.[105518];0.4969583094120026
cd.[105518];cd.[109651];0.814786970615387
cd.[103997];cd.[105518];0.7735087931156158
cd.[100856];cd.[101021];0.7300264537334442
cd.[100856];cd.[108429];0.7366666495800018
cd.[100856];cd.[104099];0.8075757384300232
cd.[100856];cd.[104289];0.623323279619217
cd.[100856];cd.[104310];0.8585403859615326
cd.[100856];cd.[102831];0.6421836316585541
cd.[100558];cd.[100856];0.8667303383350372
cd.[100856];cd.[104117];0.7215983092784881
cd.[100717];cd.[100856];0.8916666686534882
cd.[100856];cd.[102514];0.71023810505867
cd.[100856];cd.[105076];0.8069805026054382
cd.[100856];cd.[102670];0.7814934909343719
cd.[100856];cd.[102477];0.6797077894210816
cd.[100856];cd.[104872];0.824675327539444
cd.[100856];cd.[2004];0.6772619187831879
cd.[100856];cd.[3710];0.6772619187831879
cd.[100856];cd.[107734];0.8569805264472962
cd.[100856];cd.[105349];0.7353895962238312
cd.[100856];cd.[109651];0.6366246283054352
cd.[100856];cd.[103997];0.6691353559494019
cd.[101021];cd.[108429];0.6653703629970551
cd.[101021];cd.[104099];0.7758465468883514
cd.[101021];cd.[104289];0.5925672590732575
cd.[101021];cd.[104310];0.8116762816905976
cd.[101021];cd.[102831];0.6034441769123078
cd.[100558];cd.[101021];0.7538876116275788
cd.[101021];cd.[104117];0.8785066485404969
cd.[100717];cd.[101021];0.7650000035762787
cd.[101021];cd.[102514];0.5687301695346832
cd.[101021];cd.[105076];0.7100589215755463
cd.[101021];cd.[102670];0.7212962925434112
cd.[101021];cd.[102477];0.5702441096305847
cd.[101021];cd.[104872];0.644047611951828
cd.[101021];cd.[2004];0.6127777695655823
cd.[101021];cd.[3710];0.6127777695655823
cd.[101021];cd.[107734];0.7509680092334747
cd.[101021];cd.[105349];0.7338552057743073
cd.[101021];cd.[109651];0.5722767114639282
cd.[101021];cd.[103997];0.5732650935649872
cd.[104099];cd.[108429];0.7492063403129577
cd.[104289];cd.[108429];0.5808044910430908
cd.[104310];cd.[108429];0.7249033689498902
cd.[102831];cd.[108429];0.6046888113021851
cd.[100558];cd.[108429];0.8088888943195343
cd.[104117];cd.[108429];0.7215807139873505
cd.[100717];cd.[108429];0.7127777636051178
cd.[102514];cd.[108429];0.600555557012558
cd.[105076];cd.[108429];0.6338888883590699
cd.[102670];cd.[108429];0.7533333420753479
cd.[102477];cd.[108429];0.6161111176013947
