elemento1;elemento2;qtdAlg;min;max;med;duplicata
100054;103056;1;0.8361111134290695;0.8361111134290695;0.8361111134290695;0.0
5542;6695;4;0.9305555721124014;0.9791666716337204;0.9578993155931433;1.0
5477;9076;2;0.9833333343267441;0.991666667163372;0.9875000007450581;1.0
6663;6665;2;0.9772727191448212;0.9886363595724107;0.9829545393586159;1.0
100717;104310;1;0.8482142984867096;0.8482142984867096;0.8482142984867096;0.0
6756;8537;4;0.9480952123800913;0.9821428507566452;0.9667112949925164;1.0
6413;7975;5;0.9500000029802322;1.0;0.9769444458186627;1.0
100558;105349;1;0.7376623451709747;0.7376623451709747;0.7376623451709747;0.0
4179;4732;6;0.9000000059604645;0.9611111134290696;0.9293209918671185;1.0
7769;8151;1;0.8959304615855218;0.8959304615855218;0.8959304615855218;1.0
6948;7365;2;0.9661904722452164;0.9783296138048172;0.9722600430250168;1.0
2577;2581;2;0.9833333343267441;0.991666667163372;0.9875000007450581;1.0
3395;5122;3;0.8974702414125204;1.0;0.9658234138041735;1.0
100558;100856;1;0.8197057098150253;0.8197057098150253;0.8197057098150253;0.0
1838;7934;1;0.940476194024086;0.940476194024086;0.940476194024086;1.0
4975;5889;8;0.9166666567325592;0.9791666641831399;0.9574652727072438;1.0
10230;7653;5;0.8534188121557236;0.9112847298383714;0.8801629334688187;1.0
6382;7920;6;0.9375;0.9687500000000001;0.9461805555555557;1.0
7344;8291;5;0.9161184132099152;0.9580592066049577;0.9300986776749294;1.0
10314;8640;1;1.0;1.0;1.0;1.0
109608;109714;1;0.8641826957464218;0.8641826957464218;0.8641826957464218;0.0
8364;8526;4;0.9642857015132904;0.9910714253783227;0.9813988028715054;1.0
3134;6210;3;0.9236111156642437;1.0;0.9745370385547479;1.0
2366;2367;3;0.8708333373069763;0.8974073926607767;0.8796913557582431;1.0
1884;9542;2;0.9473379651705424;0.9605034738779069;0.9539207195242246;1.0
6922;9161;6;0.9000000059604645;0.9522727280855179;0.9170454566677412;1.0
5204;7514;3;0.911458333954215;1.0;0.9704861113180717;1.0
7980;9790;2;0.9577643573284149;0.9832589384168386;0.9705116478726268;1.0
7920;8494;5;0.9089285731315613;0.9618055652827026;0.9334060973177355;1.0
7363;8118;2;0.9772727191448212;0.9886363595724107;0.9829545393586159;1.0
102666;105709;1;0.9744245558977127;0.9744245558977127;0.9744245558977127;0.0
8306;8663;1;0.9666666686534882;0.9666666686534882;0.9666666686534882;1.0
2619;6174;8;0.9375;0.9843750000000001;0.9680989583333334;1.0
6925;6926;2;0.9791666716337204;0.9930555652827024;0.9861111184582114;1.0
1818;7075;1;0.9186197910457851;0.9186197910457851;0.9186197910457851;1.0
5664;8717;7;1.0;1.0;1.0;1.0
7515;7769;3;0.9444444477558136;1.0;0.9814814825852712;1.0
3757;6377;3;0.8761603931585947;0.9251738693565131;0.900444756158524;1.0
6761;7869;1;0.8999999947845936;0.8999999947845936;0.8999999947845936;1.0
7540;8823;4;0.8745819330215454;0.9372909665107727;0.8902591913938522;1.0
4586;7633;2;0.9625668376684189;0.9730113558471204;0.9677890967577696;1.0
3383;6969;7;0.894173875451088;0.9601190518587829;0.9276102899263302;1.0
5238;8297;8;0.9322843849658966;0.9711538404226303;0.9483937942422926;1.0
6944;7731;4;0.9000000059604645;0.9608630985021591;0.9341641900440057;1.0
11531;3134;3;0.9093749979510903;1.0;0.9697916659836968;1.0
8260;8445;3;0.90625;0.950372027233243;0.9281663387599918;1.0
102361;103634;2;0.9516128897666931;0.9758064448833467;0.9637096673250198;0.0
2139;3296;2;0.8891173247247935;0.9166666567325592;0.9028919907286763;1.0
10230;10383;8;0.9333333373069763;0.9781250059604646;0.9527143401404222;1.0
6992;7802;3;0.9055555661519369;0.9432291723787786;0.9273726919458972;1.0
2317;4988;4;0.9000000059604645;0.9636363610625267;0.9356060593078533;1.0
5835;9278;8;0.9583333283662796;1.0;0.994791666045785;1.0
3529;4114;2;0.9880952388048172;0.9940476194024086;0.9910714291036129;1.0
8609;9130;8;0.9500000029802322;1.0;0.993750000372529;1.0
2427;8640;2;0.9555921107530594;0.9777960535138847;0.966694082133472;1.0
6358;9694;2;0.9698996692895889;0.9825721140950918;0.9762358916923404;1.0
10312;9807;3;0.911892362870276;1.0;0.9706307876234254;1.0
10785;10833;2;0.949999988079071;0.9749999940395355;0.9624999910593033;1.0
3475;8592;8;0.9444444477558136;0.9809027835726738;0.9604890057817101;1.0
9421;9489;8;0.949999988079071;0.9874999970197679;0.9744791605820259;1.0
7192;7778;4;1.0;1.0;1.0;1.0
6944;9868;2;0.9821428507566452;0.9910714253783227;0.9866071380674839;1.0
6354;8424;3;0.894791666418314;0.9833333343267441;0.9482638897995154;1.0
3159;9969;2;0.9947916716337204;0.9973958358168602;0.9960937537252903;1.0
