elemento1;elemento2;qtdAlg;min;max;med;duplicata
5477;9076;1;0.9833333343267441;0.9833333343267441;0.9833333343267441;1.0
6756;8537;6;0.9480952123800913;0.9821428507566452;0.9638467983189271;1.0
6413;7975;4;0.9555555582046509;1.0;0.9836805565282702;1.0
4179;4732;5;0.8461538441479207;0.9611111134290696;0.9155270683268707;1.0
107994;108153;2;0.8829410212735336;0.9031236038125795;0.8930323125430566;0.0
3395;5122;4;0.8632936552166939;1.0;0.9401909741573036;1.0
103676;104424;1;0.8186011885603269;0.8186011885603269;0.8186011885603269;0.0
10383;8029;1;1.0;1.0;1.0;1.0
10383;7852;1;1.0;1.0;1.0;1.0
6382;7920;6;0.9375;1.0;0.967013888888889;1.0
7344;8291;5;0.9046875014901161;0.9580592066049577;0.9288129508666609;1.0
103832;109732;1;0.8262061439454557;0.8262061439454557;0.8262061439454557;0.0
8364;8526;6;0.9137931034482759;1.0;0.9732313858223828;1.0
2366;2367;2;0.8708333373069763;0.8974073926607767;0.8841203649838765;1.0
100810;105094;1;0.8437500037252903;0.8437500037252903;0.8437500037252903;0.0
5204;7514;4;0.8819444452722868;1.0;0.9483506948066255;1.0
11530;5099;1;1.0;1.0;1.0;1.0
8306;8663;1;0.9666666686534882;0.9666666686534882;0.9666666686534882;1.0
2619;6174;8;0.9375;1.0;0.9720052083333333;1.0
5664;8717;7;1.0;1.0;1.0;1.0
7515;7769;4;0.9071759258707365;1.0;0.9629050934066375;1.0
7540;8823;3;0.8667763099074365;0.9372909665107727;0.8928830698132515;1.0
5731;8779;1;1.0;1.0;1.0;1.0
4441;7515;1;1.0;1.0;1.0;1.0
8260;8445;5;0.90625;0.950372027233243;0.9346714226807329;1.0
6992;7802;4;0.8275556614001592;0.9432291723787786;0.9024184343094628;1.0
5835;9278;7;0.9583333283662796;1.0;0.9940476183380399;1.0
101613;108771;1;0.8511029444634916;0.8511029444634916;0.8511029444634916;0.0
2427;8640;1;0.9555921107530594;0.9555921107530594;0.9555921107530594;1.0
100832;109238;1;0.8374999966472387;0.8374999966472387;0.8374999966472387;0.0
7192;7778;6;0.9137931034482759;1.0;0.985632183908046;1.0
6944;9868;1;0.9821428507566452;0.9821428507566452;0.9821428507566452;1.0
6354;8424;4;0.8172619069616;0.9833333343267441;0.9155133940900365;1.0
3159;9969;1;0.9947916716337204;0.9947916716337204;0.9947916716337204;1.0
4297;8636;1;1.0;1.0;1.0;1.0
3356;6955;1;1.0;1.0;1.0;1.0
