elemento1;elemento2;qtdAlg;min;max;med;duplicata
100558;104099;1;0.833232307434082;0.833232307434082;0.833232307434082;0.0
104289;3710;2;0.7819466829299927;0.7931643257970397;0.7875555043635162;0.0
108429;2004;1;0.5808333456516266;0.5808333456516266;0.5808333456516266;0.0
102024;102960;2;0.7832207232713699;0.8046985447406769;0.7939596340060234;0.0
102881;108491;1;0.7163663655519485;0.7163663655519485;0.7163663655519485;0.0
107734;2004;1;0.6042424261569976;0.6042424261569976;0.6042424261569976;0.0
100655;107814;1;0.7217857092618942;0.7217857092618942;0.7217857092618942;0.0
101021;103997;1;0.5732650935649872;0.5732650935649872;0.5732650935649872;0.0
107994;108153;2;0.8829410212735336;0.9031236038125795;0.8930323125430566;0.0
3395;5122;2;0.8632936552166939;0.8974702414125204;0.8803819483146071;1.0
101021;102670;1;0.7212962925434112;0.7212962925434112;0.7212962925434112;0.0
103676;104424;1;0.8186011885603269;0.8186011885603269;0.8186011885603269;0.0
8364;8526;7;0.8064182322958242;1.0;0.9464247453154512;1.0
100810;105094;2;0.8035714328289032;0.8437500037252903;0.8236607182770967;0.0
103356;103691;1;0.7573717832565308;0.7573717832565308;0.7573717832565308;0.0
104117;109651;1;0.5254185974597931;0.5254185974597931;0.5254185974597931;0.0
5204;7514;2;0.8819444452722868;0.911458333954215;0.896701389613251;1.0
100808;106443;1;0.8271029651165008;0.8271029651165008;0.8271029651165008;0.0
104167;104418;1;0.7187373816967011;0.7187373816967011;0.7187373816967011;0.0
100717;105518;1;0.650375920534134;0.650375920534134;0.650375920534134;0.0
100358;103646;1;0.8399999976158142;0.8399999976158142;0.8399999976158142;0.0
104610;105320;2;0.7802579402923584;0.8061688303947449;0.7932133853435517;0.0
102826;105175;1;0.7508771866559982;0.7508771866559982;0.7508771866559982;0.0
102987;105956;1;0.8006132781505585;0.8006132781505585;0.8006132781505585;0.0
105156;108216;1;0.7884920716285706;0.7884920716285706;0.7884920716285706;0.0
