elemento1;elemento2;qtdAlg;min;max;med;duplicata
5477;9076;6;0.9833333343267441;1.0;0.9894994638572281;1.0
6663;6665;7;0.9056261377087955;0.9901315830647947;0.9728348867708458;1.0
102477;107734;1;0.7297430789988975;0.7297430789988975;0.7297430789988975;0.0
100717;104310;2;0.8457557040712108;0.8482142984867096;0.8469850012789601;0.0
6756;8537;7;0.9441269569926791;0.9723214153200389;0.9557664388299278;1.0
6413;7975;8;0.8457222917805547;0.9791666679084301;0.9478750278484886;1.0
104289;3710;1;0.7931643257970397;0.7931643257970397;0.7931643257970397;0.0
102477;107056;1;0.8003952632779661;0.8003952632779661;0.8003952632779661;0.0
4179;4732;9;0.8461538441479207;0.9611111134290696;0.9300730401651072;1.0
6948;7365;7;0.9030172413793104;0.9869791666666666;0.9612020826628235;1.0
107994;108153;2;0.8829410212735336;0.9031236038125795;0.8930323125430566;0.0
3395;5122;3;0.8573499010956805;0.8974702414125204;0.8727045992416316;1.0
100558;100856;2;0.8197057098150253;0.8342965685802959;0.8270011391976606;0.0
104872;107056;1;0.7688060636105745;0.7688060636105745;0.7688060636105745;0.0
104310;105349;1;0.6611592484557111;0.6611592484557111;0.6611592484557111;0.0
103676;104424;1;0.8186011885603269;0.8186011885603269;0.8186011885603269;0.0
10383;8029;1;1.0;1.0;1.0;1.0
10383;7852;1;1.0;1.0;1.0;1.0
6382;7920;10;0.9375;1.0;0.9617904589371982;1.0
7344;8291;10;0.9046875014901161;0.9580592066049577;0.9312995882799493;1.0
103832;109732;2;0.8262061439454557;0.8608695631441864;0.843537853544821;0.0
8364;8526;9;0.8064182322958242;1.0;0.9562887188262233;1.0
2366;2367;6;0.8708333373069763;0.9091787338256836;0.8861124492497835;1.0
100558;102477;1;0.7000822036162666;0.7000822036162666;0.7000822036162666;0.0
100810;105094;3;0.8437500037252903;0.8690476218859354;0.858717221946676;0.0
5204;7514;3;0.876811595066734;0.911458333954215;0.8900714580977453;1.0
104872;107734;1;0.8281102880187656;0.8281102880187656;0.8281102880187656;0.0
11530;5099;1;1.0;1.0;1.0;1.0
103398;105349;1;0.7705859438232754;0.7705859438232754;0.7705859438232754;0.0
101555;108876;1;0.8224919464277185;0.8224919464277185;0.8224919464277185;0.0
8306;8663;3;0.8030303094698035;0.9666666686534882;0.9121212155922599;1.0
2619;6174;12;0.96875;1.0;0.9762668578904993;1.0
5574;7562;2;0.8217391345811929;0.8217391345811929;0.8217391345811929;1.0
4563;5122;1;0.8110765970271567;0.8110765970271567;0.8110765970271567;1.0
6925;6926;7;0.9015663800568415;0.9930555652827024;0.971186595406199;1.0
5664;8717;10;0.8418972284897513;1.0;0.9841897228489751;1.0
7515;7769;3;0.9071759258707365;0.9444444477558136;0.9247752307477781;1.0
4490;7121;3;0.884057967559151;0.8888888855775198;0.8856682735652739;1.0
103424;104842;1;0.801550971425098;0.801550971425098;0.801550971425098;0.0
100717;105076;1;0.7244306336278501;0.7244306336278501;0.7244306336278501;0.0
7540;8823;7;0.8667763099074365;0.9372909665107727;0.8993034851322756;1.0
5731;8779;1;1.0;1.0;1.0;1.0
100558;105076;1;0.7217036744822627;0.7217036744822627;0.7217036744822627;0.0
4441;7515;1;1.0;1.0;1.0;1.0
8260;8445;7;0.9091269903712802;0.950372027233243;0.9335804969339276;1.0
6992;7802;6;0.8275556614001592;0.9432291723787786;0.892168999231164;1.0
102477;105098;1;0.7187637272088424;0.7187637272088424;0.7187637272088424;0.0
5835;9278;11;0.9583333283662796;1.0;0.9891304334868555;1.0
101613;108771;1;0.8511029444634916;0.8511029444634916;0.8511029444634916;0.0
2427;8640;6;0.9528032074803892;0.9895833308498064;0.9671051323716792;1.0
100832;109238;1;0.8374999966472387;0.8374999966472387;0.8374999966472387;0.0
7192;7778;7;0.9137931034482759;1.0;0.9876847290640394;1.0
6944;9868;6;0.9607142880558969;0.9910714253783227;0.9822018022098596;1.0
104145;109608;1;0.7155430316925049;0.7155430316925049;0.7155430316925049;0.0
6354;8424;4;0.8172619069616;0.9277777969837189;0.873363639605974;1.0
3159;9969;5;0.9947916716337204;0.9973958358168602;0.9960623024670399;1.0
4297;8636;1;1.0;1.0;1.0;1.0
100717;100856;1;0.8278985541799794;0.8278985541799794;0.8278985541799794;0.0
8368;9076;7;0.948275860013633;1.0;0.9836103775938574;1.0
105518;109651;1;0.8205840717191282;0.8205840717191282;0.8205840717191282;0.0
3356;6955;1;1.0;1.0;1.0;1.0
5025;9863;8;0.887499988079071;0.9761904776096344;0.9133330042190526;1.0
100558;104872;1;0.7472902121751205;0.7472902121751205;0.7472902121751205;0.0
100717;102477;1;0.6107142852700276;0.6107142852700276;0.6107142852700276;0.0
102477;104310;1;0.6041722971460094;0.6041722971460094;0.6041722971460094;0.0
10107;7341;1;1.0;1.0;1.0;1.0
7653;7852;5;0.8944630311883014;0.9331597238779068;0.9093186822922334;1.0
7542;8823;6;0.8907987864121147;0.9749721966940782;0.9238647175392726;1.0
7653;8029;5;0.8944630311883014;0.9331597238779068;0.9093186822922334;1.0
4266;6690;1;1.0;1.0;1.0;1.0
109053;109245;1;0.8559006206367327;0.8559006206367327;0.8559006206367327;0.0
2004;3710;3;1.0;1.0;1.0;1.0
3192;7923;12;0.9749999940395355;1.0;0.9810134817856618;1.0
10383;6858;12;0.9236039286074432;0.9625000022351743;0.933898283717569;1.0
4441;8151;9;0.9029720276594162;0.9514860138297082;0.9240747427630828;1.0
100558;100717;1;0.7387041890102884;0.7387041890102884;0.7387041890102884;0.0
10000;8664;9;0.8965277820825577;0.9565972238779069;0.9322132040185116;1.0
6858;7852;13;0.9199909845302845;0.9625000022351743;0.9345253239504397;1.0
6858;8029;13;0.9199909845302845;0.9625000022351743;0.9345253239504397;1.0
4588;4774;4;0.8115941959878674;0.9605911353538776;0.8972874037318235;1.0
102514;104500;1;0.8320393406826518;0.8320393406826518;0.8320393406826518;0.0
5394;5418;6;0.9687499962747098;1.0;0.989923006625495;1.0
5371;5959;2;0.8309178663336713;0.8309178663336713;0.8309178663336713;1.0
10449;6162;11;0.9375;1.0;0.9845073407758836;1.0
100500;103069;1;0.8014032633408257;0.8014032633408257;0.8014032633408257;0.0
10652;9640;1;1.0;1.0;1.0;1.0
6102;9115;11;0.9444444477558136;1.0;0.9905577519901185;1.0
104424;108771;1;0.7345045022666454;0.7345045022666454;0.7345045022666454;0.0
3539;4190;7;0.9137931034482759;1.0;0.9792467977320864;1.0
103830;104396;1;0.8171683290730353;0.8171683290730353;0.8171683290730353;0.0
104872;105349;1;0.720703933549964;0.720703933549964;0.720703933549964;0.0
11423;11538;4;0.8250612753132979;0.9520312510430814;0.910720529169708;1.0
103997;2004;1;0.842486656230429;0.842486656230429;0.842486656230429;0.0
100170;100358;12;0.8500000089406967;0.9750000014901162;0.9495269756332255;0.0
100717;104872;1;0.7387163664983667;0.7387163664983667;0.7387163664983667;0.0
5426;7869;1;1.0;1.0;1.0;1.0
7525;8995;7;0.8812499940395355;0.9695616774260998;0.9183289417553516;1.0
109732;109743;1;0.8916666656732559;0.8916666656732559;0.8916666656732559;0.0
6802;8890;6;0.95383023697397;0.9824404772371055;0.967113099384891;1.0
101502;104396;1;0.8327759296997733;0.8327759296997733;0.8327759296997733;0.0
3792;8891;8;0.8940972288449606;0.9411458354443312;0.9109796343769445;1.0
104145;109714;1;0.8115942063538926;0.8115942063538926;0.8115942063538926;0.0
4124;6737;5;0.8136645814646846;0.9642857164144516;0.8973925958077112;1.0
104789;105642;1;0.8030690550804138;0.8030690550804138;0.8030690550804138;0.0
2771;5458;7;0.915178582072258;1.0;0.9827965295432023;1.0
10383;7653;5;0.8944630311883014;0.9331597238779068;0.9093186822922334;1.0
10119;7664;6;0.9486772550476922;0.9713541697710754;0.9587030348663433;1.0
2571;9019;1;1.0;1.0;1.0;1.0
3722;8453;1;1.0;1.0;1.0;1.0
7123;9038;13;0.9137931034482759;1.0;0.9656960498363776;1.0
3670;7515;9;0.936141312122345;0.9680706560611726;0.9522238753744018;1.0
4306;8636;1;1.0;1.0;1.0;1.0
105016;107434;1;0.8230676320583924;0.8230676320583924;0.8230676320583924;0.0
100856;102477;1;0.6821005033410115;0.6821005033410115;0.6821005033410115;0.0
102477;105349;1;0.6662055357642795;0.6662055357642795;0.6662055357642795;0.0
100558;107734;2;0.7422193910764612;0.7694804966449738;0.7558499438607175;0.0
7540;7542;5;0.8357315063476562;0.8819320201873779;0.8495889499783515;1.0
7622;8349;10;0.9380252063274384;0.9903017241379312;0.9599698426347463;1.0
4124;7722;5;0.8136645814646846;0.9642857164144516;0.8973925958077112;1.0
101613;103676;1;0.710171565413475;0.710171565413475;0.710171565413475;0.0
4184;6950;8;0.8784722238779068;0.9509548656642438;0.9178658499188973;1.0
4145;4886;8;0.8588368167047915;0.9955357145518064;0.9760889294944743;1.0
7731;9868;6;0.7559083104133606;0.8784391637891532;0.804675016241769;1.0
3670;7769;3;0.867592600484689;0.9125151038169862;0.8861298626243781;1.0
11006;11008;3;0.8405797131683516;0.8854166688397527;0.8577395357092582;1.0
100558;107056;1;0.6923638841380244;0.6923638841380244;0.6923638841380244;0.0
105723;107973;1;0.8500749650208848;0.8500749650208848;0.8500749650208848;0.0
9588;9811;13;0.9687499962747097;0.9843750000000001;0.9736992476086296;1.0
11150;8901;13;0.9233716469386528;1.0;0.9865804282889731;1.0
4843;8794;12;0.9666666686534882;1.0;0.974684649925445;1.0
103997;104289;1;0.8173651565676151;0.8173651565676151;0.8173651565676151;0.0
6798;9068;2;0.8159362534061074;0.8619791679084301;0.8389577106572688;1.0
4895;9209;12;0.9642857164144516;1.0;0.9728764106344053;1.0
4676;8097;1;0.8408638912698497;0.8408638912698497;0.8408638912698497;1.0
3670;8151;9;0.8513986021280289;0.9256993010640144;0.88410066742444;1.0
102477;103398;1;0.740008786968563;0.740008786968563;0.740008786968563;0.0
103232;109238;1;0.81666665772597;0.81666665772597;0.81666665772597;0.0
4384;5657;2;1.0;1.0;1.0;1.0
100856;104872;1;0.8146527383638466;0.8146527383638466;0.8146527383638466;0.0
7794;9063;10;0.8952381014823914;0.9528450112918327;0.9213291909346149;1.0
11531;6210;3;0.8434782611287158;0.8875000001862645;0.8603260871877776;1.0
7794;8890;9;0.9299242496490479;0.9821428582072258;0.9504147662800675;1.0
1858;9637;3;1.0;1.0;1.0;1.0
100558;104310;1;0.7559342591658883;0.7559342591658883;0.7559342591658883;0.0
4441;7769;3;0.9227053186167842;0.9444444477558136;0.9310252322378942;1.0
4613;6116;7;0.9243294987185248;0.9895833308498064;0.9725288417615318;1.0
4419;7644;6;0.984375;1.0;0.9901557467793882;1.0
2406;7291;7;0.9281609161146755;1.0;0.9863987636179351;1.0
2187;2418;3;1.0;1.0;1.0;1.0
2823;4684;9;0.9041537642478943;0.9594298228621484;0.9329861937129748;1.0
3722;6719;1;1.0;1.0;1.0;1.0
101564;108252;3;0.8680124153261599;0.9821428507566452;0.9440993722798168;0.0
10314;2427;4;0.8941337764263153;0.9399671107530594;0.9172250485938529;1.0
104310;104872;1;0.7326491993406544;0.7326491993406544;0.7326491993406544;0.0
5426;6761;5;0.744927509971287;0.8999999947845936;0.8437288546367832;1.0
101462;109608;2;0.8248471803963185;0.8517694576926854;0.838308319044502;0.0
7288;7483;11;0.9137931034482759;1.0;0.9844774581096924;1.0
2188;8063;9;0.9202898403872615;0.9937499966472387;0.9714761477851588;1.0
6382;8494;12;0.939958595711252;0.9930555652827024;0.9779829551514213;1.0
101021;104117;1;0.8161671731782997;0.8161671731782997;0.8161671731782997;0.0
7201;8536;2;1.0;1.0;1.0;1.0
101613;104424;1;0.842830877751112;0.842830877751112;0.842830877751112;0.0
6562;8870;6;0.8478260895480281;0.9661458283662796;0.9267920253631742;1.0
6858;7653;5;0.8180669597957446;0.8956597261130811;0.8475032903901909;1.0
