elemento1;elemento2;qtdAlg;min;max;med;duplicata
100083;102987;1;0.9357263211693082;0.9357263211693082;0.9357263211693082;0.0
100717;104310;1;0.8457557040712108;0.8457557040712108;0.8457557040712108;0.0
6413;7975;6;0.8457222917805547;1.0;0.9569259385537842;1.0
104289;3710;1;0.7931643257970397;0.7931643257970397;0.7931643257970397;0.0
100054;105076;1;0.9097222302641187;0.9097222302641187;0.9097222302641187;0.0
102024;102960;1;0.7832207232713699;0.7832207232713699;0.7832207232713699;0.0
102477;107056;1;0.8003952632779661;0.8003952632779661;0.8003952632779661;0.0
102881;108491;1;0.7163663655519485;0.7163663655519485;0.7163663655519485;0.0
100655;107814;1;0.7217857092618942;0.7217857092618942;0.7217857092618942;0.0
6948;7365;4;0.9660455403120621;0.9821428443704334;0.9731771176831323;1.0
3395;5122;3;0.8974702414125204;1.0;0.9658234138041735;1.0
100558;100856;1;0.8342965685802959;0.8342965685802959;0.8342965685802959;0.0
6382;7920;7;0.9375;1.0;0.9625388198757764;1.0
8364;8526;5;0.8064182322958242;0.9910714253783227;0.9452122121401455;1.0
2366;2367;3;0.8708333373069763;0.902222216129303;0.8813566850579303;1.0
100810;105094;1;0.8035714328289032;0.8035714328289032;0.8035714328289032;0.0
103356;103691;1;0.7573717832565308;0.7573717832565308;0.7573717832565308;0.0
5204;7514;3;0.911458333954215;1.0;0.9704861113180717;1.0
103668;108962;1;0.8939732142857143;0.8939732142857143;0.8939732142857143;0.0
104872;107734;1;0.8281102880187656;0.8281102880187656;0.8281102880187656;0.0
100054;100856;1;0.8456491061619351;0.8456491061619351;0.8456491061619351;0.0
100893;109637;1;0.750217393040657;0.750217393040657;0.750217393040657;0.0
100358;103646;1;1.0;1.0;1.0;0.0
104610;105320;2;0.7802579402923584;0.9888392857142857;0.884548613003322;0.0
8306;8663;2;0.8030303094698035;0.9666666686534882;0.8848484890616458;1.0
102826;105175;1;0.7508771866559982;0.7508771866559982;0.7508771866559982;0.0
5574;7562;2;0.8217391345811929;0.9625000059604645;0.8921195702708287;1.0
4563;5122;2;0.904166653752327;0.9314170756510326;0.9177918647016798;1.0
6925;6926;4;0.9637681245803833;0.9930555652827024;0.9762594950651484;1.0
109420;109429;1;0.7395161241292953;0.7395161241292953;0.7395161241292953;0.0
100558;105076;1;0.7217036744822627;0.7217036744822627;0.7217036744822627;0.0
4441;7515;1;1.0;1.0;1.0;1.0
8260;8445;3;0.90625;0.950372027233243;0.9326140886793534;1.0
6992;7802;4;0.8501035286032637;0.9432291723787786;0.9056248453891148;1.0
102477;105098;1;0.7187637272088424;0.7187637272088424;0.7187637272088424;0.0
2427;8640;4;0.9528032074803892;0.9777960535138847;0.9637353429368334;1.0
105179;107116;1;0.7444597035646439;0.7444597035646439;0.7444597035646439;0.0
7192;7778;3;1.0;1.0;1.0;1.0
6944;9868;4;0.9415584398167475;0.9910714253783227;0.9755875878151715;1.0
6354;8424;3;0.894791666418314;0.9833333343267441;0.9482638897995154;1.0
3159;9969;3;0.9947916716337204;0.9973958358168602;0.9961881075000418;1.0
3356;6955;1;1.0;1.0;1.0;1.0
104823;108894;1;0.7601851671934128;0.7601851671934128;0.7601851671934128;0.0
101931;105268;1;0.7423076927661896;0.7423076927661896;0.7423076927661896;0.0
102762;103690;1;0.902597399694579;0.902597399694579;0.902597399694579;0.0
100717;102477;1;0.6107142852700276;0.6107142852700276;0.6107142852700276;0.0
101465;108771;1;0.8830049272094455;0.8830049272094455;0.8830049272094455;0.0
10107;7341;1;1.0;1.0;1.0;1.0
7542;8823;4;0.8907987864121147;1.0;0.9411728391481669;1.0
7653;8029;7;0.8819444477558136;0.9725274741649628;0.9234494245755747;1.0
104620;108430;1;0.7178571373224258;0.7178571373224258;0.7178571373224258;0.0
109053;109245;2;1.0;1.0;1.0;0.0
2004;3710;4;1.0;1.0;1.0;1.0
102401;102567;1;0.7020833343267441;0.7020833343267441;0.7020833343267441;0.0
10383;6858;4;0.9236039286074432;0.9625000022351743;0.935849161708716;1.0
3192;7923;4;0.9749999940395355;1.0;0.9862771706412669;1.0
100558;100717;1;0.7387041890102884;0.7387041890102884;0.7387041890102884;0.0
6858;7852;4;0.9236039286074432;0.9625000022351743;0.9412063042465483;1.0
5657;5681;1;0.8703703731298447;0.8703703731298447;0.8703703731298447;1.0
108843;108932;1;0.9242424219846725;0.9242424219846725;0.9242424219846725;0.0
106421;109222;1;0.7363636344671249;0.7363636344671249;0.7363636344671249;0.0
5371;5959;2;0.8309178663336713;0.9861111044883728;0.9085144854110221;1.0
3539;4190;3;0.984375;0.9921875;0.988564311594203;1.0
104872;105349;1;0.720703933549964;0.720703933549964;0.720703933549964;0.0
11423;11538;4;0.9312500059604645;0.989999994635582;0.9633203102275729;1.0
100170;100358;3;0.9500000029802322;0.9750000014901162;0.9634057992826338;0.0
100717;104872;1;0.7387163664983667;0.7387163664983667;0.7387163664983667;0.0
7525;8995;6;0.8812499940395355;0.9406249970197679;0.9110830713595663;1.0
6802;8890;4;0.95383023697397;0.9851190511669431;0.97156768089438;1.0
3792;8891;6;0.8938405811786652;0.9411458354443312;0.9131575269030704;1.0
101107;109637;1;0.7064990997314453;0.7064990997314453;0.7064990997314453;0.0
107340;107990;1;0.8076923042535782;0.8076923042535782;0.8076923042535782;0.0
101164;103339;1;0.6985197365283966;0.6985197365283966;0.6985197365283966;0.0
4124;6737;5;0.8136645814646846;1.0;0.9318017926275359;1.0
102390;102394;1;0.8010714203119278;0.8010714203119278;0.8010714203119278;0.0
109081;109197;1;0.7822377979755402;0.7822377979755402;0.7822377979755402;0.0
106868;108869;1;0.7227011471986771;0.7227011471986771;0.7227011471986771;0.0
2771;5458;3;0.9791666567325592;0.9947916641831398;0.9878472164273262;1.0
10383;7653;7;0.8819444477558136;0.9725274741649628;0.9234494245755747;1.0
105590;109716;1;0.7592105269432068;0.7592105269432068;0.7592105269432068;0.0
10119;7664;3;0.9375;0.9713541697710754;0.9512648824602365;1.0
108746;109003;1;0.7516025602817535;0.7516025602817535;0.7516025602817535;0.0
2571;9019;1;1.0;1.0;1.0;1.0
7123;9038;3;0.960526317358017;0.9802631586790086;0.9711098409649255;1.0
102987;105760;1;0.9113906813519341;0.9113906813519341;0.9113906813519341;0.0
3670;7515;7;0.9347826242446899;0.9680706560611726;0.947749299107131;1.0
105016;107434;2;1.0;1.0;1.0;0.0
100466;108786;1;0.7264705896377563;0.7264705896377563;0.7264705896377563;0.0
105701;105923;1;0.7350852340459824;0.7350852340459824;0.7350852340459824;0.0
100701;106582;1;0.7056547701358795;0.7056547701358795;0.7056547701358795;0.0
4124;7722;5;0.8136645814646846;1.0;0.9318017926275359;1.0
4145;4886;6;0.8588368167047915;1.0;0.9677097900417743;1.0
3670;7769;4;0.8785024285316467;0.936141312122345;0.9154853671789169;1.0
11006;11008;3;0.8854166688397527;1.0;0.9618055562799176;1.0
101465;108962;1;0.9137930997780391;0.9137930997780391;0.9137930997780391;0.0
100558;107056;1;0.6923638841380244;0.6923638841380244;0.6923638841380244;0.0
105723;107973;1;1.0;1.0;1.0;0.0
