elemento1;elemento2;qtdAlg;min;max;med;duplicata
5542;6695;7;0.9305555721124014;0.9791666716337204;0.9516108091033642;1.0
6756;8537;6;0.9480952123800913;0.9821428507566452;0.9615178411412569;1.0
6413;7975;6;0.9555555582046509;1.0;0.9767846458901962;1.0
4179;4732;6;0.8461538441479207;0.9611111134290696;0.9209639154788521;1.0
7769;8151;2;0.8357817021509012;0.8959304615855218;0.8658560818682115;1.0
107994;108153;1;0.8829410212735336;0.8829410212735336;0.8829410212735336;0.0
3395;5122;4;0.8632936552166939;1.0;0.9401909741573036;1.0
1838;7934;3;0.920634925365448;1.0;0.953703706463178;1.0
10230;7653;3;0.8715811967849731;0.9112847298383714;0.8979923476775488;1.0
103676;104424;1;0.8186011885603269;0.8186011885603269;0.8186011885603269;0.0
6382;7920;6;0.9375;1.0;0.9600694444444445;1.0
10314;8640;1;1.0;1.0;1.0;1.0
7344;8291;5;0.9046875014901161;0.9580592066049577;0.9334046011169752;1.0
109608;109714;2;0.8641826957464218;0.926209680736065;0.8951961882412434;0.0
103832;109732;1;0.8262061439454557;0.8262061439454557;0.8262061439454557;0.0
8364;8526;7;0.9474206268787384;1.0;0.9801587246003605;1.0
3134;6210;4;0.8882797372837863;1.0;0.9529727132370075;1.0
2366;2367;2;0.8974073926607767;0.8974073926607767;0.8974073926607767;1.0
100810;105094;2;0.8437500037252903;0.8690476218859354;0.8563988128056128;0.0
1884;9542;4;0.9473379651705424;0.9605034738779069;0.9519941511874398;1.0
6922;9161;6;0.9000000059604645;0.9531250000000001;0.930445077518622;1.0
5204;7514;4;0.8819444452722868;1.0;0.9483506948066255;1.0
7920;8494;6;0.9152778089046478;0.9907407537102699;0.9487268677395252;1.0
102666;105709;1;0.9744245558977127;0.9744245558977127;0.9744245558977127;0.0
8306;8663;1;0.9666666686534882;0.9666666686534882;0.9666666686534882;1.0
1818;7075;3;0.8727430552244186;0.9186197910457851;0.8892505779448484;1.0
5664;8717;9;1.0;1.0;1.0;1.0
7515;7769;4;0.9071759258707365;1.0;0.9629050934066375;1.0
3757;6377;5;0.8761603931585947;0.9364434455831846;0.9027876214434702;1.0
6761;7869;3;0.8472222089767456;0.8999999947845936;0.8657407326002916;1.0
