4975;5889;0.9710144892982816;
5577;8990;0.9528985464054606;
104099;109749;0.8032036682833796;
3475;8592;0.9535024166107178;
8224;8754;1.0;
4124;7722;0.8136645814646846;
4124;6737;0.8136645814646846;
6737;7722;1.0;
4179;4732;0.945893723031749;
4179;4911;0.945893723031749;
4732;4911;1.0;
6811;7429;0.8882587785306185;
6339;7517;1.0;
100856;105076;0.8065240745959076;
100856;102477;0.6821005033410115;
100856;105098;0.6640316196109938;
100856;103398;0.7223075835601144;
100856;104872;0.8146527383638466;
100856;107734;0.8427559759305872;
100856;104310;0.8210122533466505;
100856;105349;0.7227790200191996;
100558;100856;0.8342965685802959;
100717;100856;0.8278985541799794;
100856;107056;0.6914172742677772;
102477;105076;0.7183794379234315;
105076;105098;0.7099802390388821;
103398;105076;0.759197323218636;
104872;105076;0.811547162740127;
105076;107734;0.8438735111899999;
104310;105076;0.7891799470652705;
105076;105349;0.7450592725173287;
100558;105076;0.7217036744822627;
100717;105076;0.7244306336278501;
105076;107056;0.7368718230206034;
102477;105098;0.7187637272088424;
102477;103398;0.740008786968563;
102477;104872;0.8146135210990906;
102477;107734;0.7297430789988975;
102477;104310;0.6041722971460094;
102477;105349;0.6662055357642795;
100558;102477;0.7000822036162666;
100717;102477;0.6107142852700276;
102477;107056;0.8003952632779661;
103398;105098;0.8502415470455005;
104872;105098;0.7192028968230538;
105098;107734;0.7099802390388821;
104310;105098;0.5781460948612379;
105098;105349;0.7019762785538384;
100558;105098;0.6041133714758832;
100717;105098;0.5836438821709675;
105098;107056;0.8309178766996965;
103398;104872;0.7700138092041016;
103398;107734;0.7750076055526735;
103398;104310;0.6315980890522832;
103398;105349;0.7705859438232754;
100558;103398;0.6727279398752296;
100717;103398;0.64336677737858;
103398;107056;0.8813837041025577;
104872;107734;0.8281102880187656;
104310;104872;0.7326491993406544;
104872;105349;0.720703933549964;
100558;104872;0.7472902121751205;
100717;104872;0.7387163664983667;
104872;107056;0.7688060636105745;
104310;107734;0.7339380824047586;
105349;107734;0.8142292188561482;
100558;107734;0.7422193910764612;
100717;107734;0.7490683223890222;
107056;107734;0.7368718230206034;
104310;105349;0.6611592484557111;
100558;104310;0.7559342591658883;
100717;104310;0.8457557040712108;
104310;107056;0.6181474250295889;
