First Object;Second Object;similaridade
cd.[4975];cd.[5889];0.9629629585478041
cd.[5577];cd.[8990];0.9861111111111112
cd.[7008];cd.[8831];1.0
cd.[3475];cd.[8592];0.9641975429322984
cd.[4586];cd.[7633];0.9464646312925551
cd.[8224];cd.[8754];1.0
cd.[4441];cd.[8151];0.9137529134750366
cd.[3670];cd.[4441];0.9432367218865289
cd.[4441];cd.[7515];1.0
cd.[3670];cd.[8151];0.8679098685582479
cd.[7515];cd.[8151];0.9137529134750366
cd.[3670];cd.[7515];0.9432367218865289
cd.[10240];cd.[7367];0.9851851860682169
cd.[10361];cd.[5426];0.970370372136434
cd.[10361];cd.[7869];0.970370372136434
cd.[5426];cd.[7869];1.0
cd.[4179];cd.[4732];0.9308642016516792
cd.[4179];cd.[4911];0.9308642016516792
cd.[4732];cd.[4911];1.0
cd.[6811];cd.[7429];0.9251207907994589
cd.[3192];cd.[7923];0.9777777724795871
cd.[4395];cd.[8725];0.9604938295152452
cd.[6948];cd.[7365];0.9580026467641195
cd.[6339];cd.[7517];1.0
cd.[7852];cd.[8029];1.0
cd.[10383];cd.[7852];1.0
cd.[10230];cd.[7852];0.9592592716217041
cd.[6858];cd.[7852];0.9259259303410848
cd.[10383];cd.[8029];1.0
cd.[10230];cd.[8029];0.9592592716217041
cd.[6858];cd.[8029];0.9259259303410848
cd.[10230];cd.[10383];0.9592592716217041
cd.[10383];cd.[6858];0.9259259303410848
cd.[10230];cd.[6858];0.944444457689921
cd.[7350];cd.[8473];1.0
cd.[7288];cd.[7483];1.0
cd.[10938];cd.[11125];1.0
cd.[10064];cd.[2819];1.0
cd.[4297];cd.[4306];1.0
cd.[4297];cd.[8636];1.0
cd.[4306];cd.[8636];1.0
cd.[6925];cd.[6926];0.9851852059364319
cd.[6314];cd.[8464];0.9282990031772189
cd.[6506];cd.[6952];0.904338624742296
cd.[4291];cd.[4905];1.0
cd.[6722];cd.[7707];1.0
cd.[3722];cd.[8453];1.0
cd.[6719];cd.[8453];1.0
cd.[3722];cd.[6719];1.0
cd.[6413];cd.[7975];0.9555555582046509
cd.[6562];cd.[8870];0.9277777671813965
cd.[7201];cd.[8536];1.0
cd.[7606];cd.[8538];1.0
cd.[7671];cd.[8759];1.0
cd.[6102];cd.[9115];1.0
cd.[7920];cd.[8494];0.9296296503808763
cd.[6382];cd.[7920];0.9444444444444444
cd.[6382];cd.[8494];0.9851852059364319
cd.[7794];cd.[8890];0.9377104441324869
cd.[8890];cd.[9063];0.9650793671607971
cd.[6802];cd.[8890];0.9650793671607971
cd.[7794];cd.[9063];0.9031746056344774
cd.[6802];cd.[7794];0.9031746056344774
cd.[6802];cd.[9063];1.0
cd.[9333];cd.[9450];1.0
cd.[9348];cd.[9485];1.0
cd.[5477];cd.[9076];0.9851851860682169
cd.[5477];cd.[8368];0.970370372136434
cd.[8368];cd.[9076];0.9851851860682169
cd.[5664];cd.[8717];1.0
cd.[6771];cd.[8507];1.0
cd.[8609];cd.[9130];1.0
cd.[4843];cd.[8794];0.970370372136434
cd.[7346];cd.[7719];1.0
cd.[4851];cd.[7708];1.0
cd.[10119];cd.[7664];0.9486772550476922
cd.[4419];cd.[7644];0.9861111111111112
cd.[102361];cd.[103634];0.9569892353481717
cd.[1884];cd.[9542];0.9297839535607232
cd.[5731];cd.[8779];1.0
cd.[7123];cd.[9038];0.9649122820960151
cd.[6272];cd.[7460];1.0
cd.[7980];cd.[9790];0.9691799150572883
cd.[7604];cd.[9790];0.8970899515681796
cd.[7604];cd.[7980];0.9279100563791063
cd.[8043];cd.[8234];1.0
cd.[11150];cd.[8901];1.0
cd.[9421];cd.[9489];0.9777777724795871
cd.[7161];cd.[8131];0.9722222089767456
cd.[2813];cd.[3155];0.9671957691510519
cd.[9327];cd.[9412];1.0
cd.[6740];cd.[9193];0.9916666746139526
cd.[7061];cd.[7469];1.0
cd.[10000];cd.[8664];0.9228395091162788
cd.[5835];cd.[9278];1.0
cd.[5921];cd.[8423];1.0
cd.[7361];cd.[7750];1.0
cd.[8265];cd.[9149];1.0
cd.[5988];cd.[8859];1.0
cd.[6944];cd.[7731];0.9285714361402724
cd.[7731];cd.[9868];0.7559083104133606
cd.[6944];cd.[9868];0.9841269784503512
cd.[6358];cd.[9694];0.966239313284556
cd.[8311];cd.[8312];1.0
cd.[5010];cd.[5205];0.9463937679926554
cd.[8344];cd.[9229];0.9888888994852701
cd.[7094];cd.[9189];0.9023809432983398
cd.[2440];cd.[5443];1.0
cd.[2781];cd.[9669];1.0
cd.[4508];cd.[9662];1.0
cd.[8114];cd.[8659];1.0
cd.[8364];cd.[8526];0.9841269784503512
cd.[2823];cd.[4684];0.9278752406438192
cd.[6919];cd.[8060];0.9666666587193807
cd.[3539];cd.[4190];0.9861111111111112
cd.[4348];cd.[7170];0.9030193156666226
cd.[8668];cd.[8843];1.0
cd.[3356];cd.[6955];1.0
