id;elemento1;elemento2;duplicata;title;artist;track01;track02;track03;track10;track11
4975;5889;1.0;1.0;1.0;1.0;0.8333333134651184;1.0;1.0;0.9354838728904724
5577;8990;1.0;1.0;1.0;1.0;0.9375;1.0;0.8999999761581421;1.0
3475;8592;1.0;0.9666666984558105;1.0;0.8888888955116272;1.0;0.8571428656578064;0.644444465637207;0.9130434989929199
3192;7923;1.0;1.0;1.0;0.8999999761581421;1.0;1.0;1.0;1.0
4395;8725;1.0;1.0;1.0;0.8888888955116272;0.9333333373069763;1.0;1.0;0.9166666865348816
10230;7852;1.0;0.9666666984558105;1.0;1.0;0.8666666746139526;0.875;1.0;0.8823529481887817
6858;7852;1.0;0.8666666746139526;1.0;1.0;0.8666666746139526;0.875;1.0;0.9411764740943909
10230;8029;1.0;0.9666666984558105;1.0;1.0;0.8666666746139526;0.875;1.0;0.8823529481887817
6858;8029;1.0;0.8666666746139526;1.0;1.0;0.8666666746139526;0.875;1.0;0.9411764740943909
10230;10383;1.0;0.9666666984558105;1.0;1.0;0.8666666746139526;0.875;1.0;0.7647058963775635
10383;6858;1.0;0.8666666746139526;1.0;1.0;0.8666666746139526;0.875;1.0;0.8235294222831726
10230;6858;1.0;0.8333333730697632;1.0;1.0;1.0;1.0;1.0;0.9411764740943909
5360;8430;1.0;0.811904788017273;1.0;0.8461538553237915;0.9545454382896423;0.9090908765792847;0.800000011920929;1.0
9348;9485;1.0;1.0;1.0;1.0;1.0;0.9411764740943909;1.0;1.0
8609;9130;1.0;1.0;0.9444444179534912;1.0;1.0;1.0;0.9599999785423279;1.0
4843;8794;1.0;1.0;1.0;1.0;0.8666666746139526;1.0;1.0;1.0
7123;9038;1.0;1.0;1.0;1.0;0.8421052694320679;0.7857142686843872;1.0;1.0
11150;8901;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9421;9489;1.0;1.0;1.0;1.0;0.8999999761581421;1.0;1.0;1.0
7161;8131;1.0;0.9166666269302368;1.0;1.0;1.0;1.0;0.05263155698776245;1.0
5835;9278;1.0;1.0;1.0;1.0;1.0;1.0;0.3333333134651184;0.35555553436279297
8344;9229;1.0;0.9666666984558105;1.0;1.0;1.0;1.0;1.0;0.8500000238418579
7094;9189;1.0;0.7071428298950195;1.0;1.0;1.0;1.0;1.0;0.9411764740943909
4348;7170;1.0;0.824999988079071;1.0;0.8260869383811951;1.0;1.0;1.0;1.0
7037;7237;1.0;0.8571428656578064;1.0;0.9302325248718262;0.9117646813392639;1.0;0.936170220375061;1.0
100170;100358;0.0;1.0;1.0;0.9333333373069763;0.8666666746139526;0.8666666746139526;0.6000000238418579;0.6000000238418579
10301;6246;1.0;1.0;1.0;1.0;0.8571428656578064;1.0;0.9411764740943909;0.9166666865348816
5238;8297;1.0;0.8545454740524292;1.0;1.0;0.8846153616905212;1.0;0.7727272510528564;1.0
