First Object;Second Object;similaridade
ACM.[309852];DBLP2.[journals/sigmod/Mackay99];0.948106050491333
ACM.[673321];DBLP2.[conf/vldb/PoosalaI96];0.875
ACM.[673135];DBLP2.[conf/vldb/HoelS95];0.875
ACM.[304219];DBLP2.[conf/sigmod/Keim99];0.8655302971601486
ACM.[765531];DBLP2.[journals/vldb/Seshadri98];0.8622881323099136
ACM.[672977];DBLP2.[conf/vldb/KemperK94];0.875
ACM.[673491];DBLP2.[conf/vldb/ShaferAM96];0.875
ACM.[253304];DBLP2.[conf/sigmod/GriffinH97];0.8647959232330322
ACM.[672029];DBLP2.[conf/vldb/CuiW01];0.875
ACM.[565135];DBLP2.[journals/sigmod/Hammer02];0.951310858130455
ACM.[276374];DBLP2.[conf/sigmod/LiS98];0.8599999994039536
ACM.[672999];DBLP2.[conf/vldb/Bernstein94];0.875
ACM.[304573];DBLP2.[conf/sigmod/BraumandlKK99];0.8713235259056091
ACM.[673498];DBLP2.[conf/vldb/CochranePM96];0.8524590134620667
ACM.[767093];DBLP2.[journals/vldb/SaltenisJ02];0.8422619104385376
ACM.[872779];DBLP2.[conf/sigmod/Dyreson03];0.8623188436031342
ACM.[641006];DBLP2.[journals/sigmod/ChakravarthyAEFO03];0.9427807480096817
ACM.[564737];DBLP2.[conf/sigmod/WangWYY02];0.813829779624939
ACM.[604280];DBLP2.[journals/sigmod/MeltonE01];0.9505208283662796
ACM.[673492];DBLP2.[conf/vldb/Sheth96];0.875
ACM.[248616];DBLP2.[journals/sigmod/ChaudhuriD97];0.9485294073820114
ACM.[959073];DBLP2.[journals/sigmod/GerlaX03];0.9583333283662796
ACM.[190631];DBLP2.[journals/sigmod/Bertram94];0.9490740746259689
ACM.[671528];DBLP2.[conf/vldb/Graefe99];0.875
ACM.[564754];DBLP2.[conf/sigmod/Weininger02];0.875
ACM.[304230];DBLP2.[conf/sigmod/Mohan99];0.8693181872367859
ACM.[234890];DBLP2.[journals/sigmod/Camps96];0.8856981992721558
ACM.[248618];DBLP2.[journals/sigmod/Qian97];0.9512578547000885
ACM.[673666];DBLP2.[conf/vldb/EicklerKK97];0.8499999940395355
ACM.[276359];DBLP2.[conf/sigmod/Spiro98];0.8122822195291519
ACM.[671500];DBLP2.[conf/vldb/Sarawagi99];0.875
ACM.[673158];DBLP2.[conf/vldb/WuYCT95];0.8295454531908035
ACM.[191942];DBLP2.[conf/sigmod/Vaskevitch94];0.8644366264343262
ACM.[223882];DBLP2.[conf/sigmod/Sheth95];0.767307698726654
ACM.[671692];DBLP2.[conf/vldb/PottingerL00];0.875
ACM.[767146];DBLP2.[conf/vldb/PottingerL00];0.7931547611951828
ACM.[507369];DBLP2.[journals/sigmod/Snodgrass02];0.8989583253860474
ACM.[671871];DBLP2.[conf/vldb/Bowker00];0.875
ACM.[191856];DBLP2.[conf/sigmod/GibbsBT94];0.8466905951499939
ACM.[219056];DBLP2.[journals/tods/SrivastavaSRN95];0.8303422778844833
ACM.[245909];DBLP2.[journals/sigmod/Qian96b];0.9227729886770248
ACM.[765691];DBLP2.[conf/vldb/PoulovassilisS94];0.7833104431629181
ACM.[672965];DBLP2.[conf/vldb/PoulovassilisS94];0.875
ACM.[672359];DBLP2.[conf/vldb/Sondag01];0.875
ACM.[872790];DBLP2.[conf/sigmod/GangulyGR03];0.8493292033672333
ACM.[671351];DBLP2.[conf/vldb/Johnson99];0.875
ACM.[671365];DBLP2.[conf/vldb/ChanI99];0.875
ACM.[190648];DBLP2.[journals/sigmod/MattosD94];0.9088541567325592
ACM.[344864];DBLP2.[journals/sigmod/EisenbergM99a];0.9442204236984253
ACM.[304233];DBLP2.[conf/sigmod/Suciu99];0.8676470518112183
ACM.[673463];DBLP2.[conf/vldb/Raghavan96];0.875
ACM.[202661];DBLP2.[journals/sigmod/Zhang95];0.9485018700361252
ACM.[564707];DBLP2.[conf/sigmod/KaushikBNK02];0.8143382370471954
ACM.[223897];DBLP2.[conf/sigmod/LiC95];0.8637820482254028
ACM.[603886];DBLP2.[journals/sigmod/LabrinidisM01];0.9494047611951828
ACM.[223865];DBLP2.[conf/sigmod/Golding95];0.798611119389534
ACM.[335465];DBLP2.[conf/sigmod/Weininger00];0.8621323555707932
ACM.[672834];DBLP2.[conf/vldb/ChaudhuriS94];0.875
ACM.[673131];DBLP2.[conf/vldb/BestavrosB95];0.875
ACM.[219758];DBLP2.[journals/sigmod/Bohlen95];0.8864583224058151
ACM.[304189];DBLP2.[conf/sigmod/LometT99];0.8122449070215225
ACM.[671176];DBLP2.[conf/vldb/Mihalisin98];0.875
ACM.[245886];DBLP2.[journals/sigmod/Darwen96];0.9506802707910538
ACM.[191948];DBLP2.[conf/sigmod/Melling94];0.853515625
ACM.[615193];DBLP2.[journals/vldb/RamamohanaraoH94];0.8644067794084549
ACM.[280350];DBLP2.[conf/sigmod/Mohan96];0.8647540956735611
ACM.[565139];DBLP2.[journals/sigmod/BargaL02];0.8969696909189224
ACM.[223860];DBLP2.[conf/sigmod/Gettys95];0.864130437374115
ACM.[564775];DBLP2.[conf/sigmod/FungSG02];0.875
ACM.[276362];DBLP2.[conf/sigmod/Chan98];0.8275862038135529
ACM.[671203];DBLP2.[conf/vldb/Sterling98];0.875
ACM.[953239];DBLP2.[journals/vldb/AtluriJY03];0.875
ACM.[959085];DBLP2.[journals/sigmod/MotroA03];0.9583333283662796
ACM.[671174];DBLP2.[conf/vldb/Pogue98];0.875
ACM.[673650];DBLP2.[conf/vldb/AlsabtiRS97];0.8214285671710968
ACM.[280348];DBLP2.[conf/sigmod/Bernstein96];0.8532214164733887
ACM.[615230];DBLP2.[journals/vldb/KemperK95];0.8639705926179886
ACM.[564792];DBLP2.[conf/sigmod/Cotton02];0.875
ACM.[564734];DBLP2.[conf/sigmod/GaoW02];0.8169642835855484
ACM.[872786];DBLP2.[conf/sigmod/DeligiannakisR03];0.8653846085071564
ACM.[276319];DBLP2.[conf/sigmod/SeidlK98];0.8607954531908035
ACM.[564743];DBLP2.[conf/sigmod/Aggarwal02];0.875
ACM.[223859];DBLP2.[conf/sigmod/Moore95];0.8624999970197678
ACM.[185836];DBLP2.[journals/tods/PolyzoisG94];0.8232050389051437
ACM.[276322];DBLP2.[conf/sigmod/Miller98];0.8138456791639328
ACM.[671028];DBLP2.[conf/vldb/VenkataramanZ98];0.875
ACM.[565143];DBLP2.[journals/sigmod/Fagin02];0.9489583224058151
ACM.[872856];DBLP2.[conf/sigmod/DeshpandeNGS03a];0.8452525436878204
ACM.[253274];DBLP2.[conf/sigmod/HoAMS97];0.86328125
ACM.[202113];DBLP2.[journals/tods/Jagadish95];0.8763636201620102
ACM.[233329];DBLP2.[conf/sigmod/Blakeley96];0.8153310120105743
ACM.[304183];DBLP2.[conf/sigmod/MamoulisP99];0.864130437374115
ACM.[233337];DBLP2.[conf/sigmod/LoR96];0.8611111044883728
ACM.[615210];DBLP2.[journals/vldb/LinJF94];0.8569895476102829
ACM.[507362];DBLP2.[journals/sigmod/Stonebraker02];0.945175439119339
ACM.[276366];DBLP2.[conf/sigmod/LahiriJJC98];0.8118131756782532
ACM.[671691];DBLP2.[conf/vldb/Blecken00];0.875
ACM.[872784];DBLP2.[conf/sigmod/HeC03];0.8636363595724106
ACM.[765517];DBLP2.[journals/vldb/HuangDT99];0.8048591911792755
ACM.[248614];DBLP2.[journals/sigmod/Fong97];0.9483333230018616
ACM.[223840];DBLP2.[conf/sigmod/HouZ95];0.8657407462596893
ACM.[375664];DBLP2.[conf/sigmod/HanPDW01];0.8071428537368774
ACM.[564801];DBLP2.[conf/sigmod/Bussler02];0.875
ACM.[191849];DBLP2.[conf/sigmod/MohanN94];0.8628472238779068
ACM.[673470];DBLP2.[journals/sigmod/Bhashyam96];0.8601190447807312
ACM.[245908];DBLP2.[journals/sigmod/Bhashyam96];0.928571417927742
ACM.[673310];DBLP2.[conf/vldb/Vaskevitch95];0.875
ACM.[601859];DBLP2.[journals/sigmod/Hammer01];0.9205043762922287
ACM.[181554];DBLP2.[journals/sigmod/Yang94];0.9448198080062866
ACM.[671005];DBLP2.[conf/vldb/CiacciaPZ97];0.815476194024086
ACM.[672348];DBLP2.[conf/vldb/BratsbergH01];0.875
ACM.[672031];DBLP2.[conf/vldb/Draluk01];0.875
ACM.[671853];DBLP2.[conf/vldb/HvasshovdBT00];0.8373287618160248
ACM.[191860];DBLP2.[conf/sigmod/MumickP94];0.8666666597127914
ACM.[375668];DBLP2.[conf/sigmod/AggarwalY01];0.8633720874786377
ACM.[671006];DBLP2.[conf/vldb/ZhangL97];0.83203125
ACM.[276368];DBLP2.[conf/sigmod/Whelan98];0.86328125
ACM.[672369];DBLP2.[conf/vldb/Shmueli01];0.875
ACM.[191931];DBLP2.[conf/sigmod/Dietterich94];0.8630952388048172
ACM.[507349];DBLP2.[journals/sigmod/ErdurD02];0.9062499850988388
ACM.[262764];DBLP2.[journals/sigmod/BarbaraS97];0.9087009727954865
ACM.[191904];DBLP2.[conf/sigmod/Hellerstein94];0.8663793057203293
ACM.[758370];DBLP2.[conf/vldb/ArunJ98];0.875
ACM.[375771];DBLP2.[conf/sigmod/CatarciS01];0.8671875
ACM.[304202];DBLP2.[conf/sigmod/Wu99];0.8643617033958435
ACM.[601865];DBLP2.[journals/sigmod/Aberer02];0.9444444328546524
ACM.[604274];DBLP2.[journals/sigmod/Aberer02];0.9131944328546524
ACM.[507353];DBLP2.[journals/sigmod/Aberer02];0.9444444328546524
ACM.[565129];DBLP2.[journals/sigmod/Aberer02];0.9444444328546524
ACM.[637424];DBLP2.[journals/sigmod/Aberer02];0.9444444328546524
ACM.[776994];DBLP2.[journals/sigmod/Aberer02];0.9131944328546524
ACM.[959078];DBLP2.[journals/sigmod/Aberer02];0.9131944328546524
ACM.[673148];DBLP2.[conf/vldb/KonopnickiS95];0.875
ACM.[375744];DBLP2.[conf/sigmod/DraperHW01];0.8065134137868881
ACM.[673330];DBLP2.[conf/vldb/BouganimFV96];0.875
ACM.[273253];DBLP2.[journals/sigmod/Roussopoulos98];0.9484649151563644
ACM.[872878];DBLP2.[conf/sigmod/JagatheesanR03];0.8616071492433548
ACM.[310063];DBLP2.[journals/sigmod/SouzaS99];0.9302302747964859
ACM.[672196];DBLP2.[conf/vldb/Novaretti01];0.875
ACM.[671869];DBLP2.[conf/vldb/HelalL00];0.875
ACM.[758372];DBLP2.[conf/vldb/Objectivity98];0.8645833283662796
