elemento1;elemento2;qtdAlg;min;max;med;duplicata;title;artist;track01;track02;track03;track10;track11
1858;9637;5;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
2187;2418;5;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
2004;3710;5;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
4124;7722;2;0.921875;1.0;0.9609375;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
4124;6737;2;0.921875;1.0;0.9609375;1.0;0.5;1.0;1.0;1.0;0.9411764740943909;1.0;1.0
106803;107918;1;1.0;1.0;1.0;0.0;0.4950000047683716;1.0;1.0;1.0;1.0;0.0;0.07142859697341919
6811;7429;4;0.8579710245132446;0.97826087474823;0.9323180959249535;1.0;0.8333333730697632;1.0;0.9130434989929199;1.0;1.0;0.95652174949646;0.875
7653;7852;7;0.8819444477558136;0.9444444477558136;0.9126583529370171;1.0;0.75;1.0;0.7777777910232544;1.0;1.0;1.0;0.1764705777168274
7653;8029;7;0.8819444477558136;0.9444444477558136;0.9126583529370171;1.0;0.75;1.0;0.7777777910232544;1.0;1.0;1.0;0.1764705777168274
10383;7653;7;0.8819444477558136;0.9444444477558136;0.9126583529370171;1.0;0.75;1.0;0.7777777910232544;1.0;1.0;1.0;0.1764705777168274
10230;7653;7;0.8259829163551331;0.9112847298383714;0.8714869580098561;1.0;0.7166666984558105;1.0;0.7777777910232544;0.8666666746139526;0.875;1.0;0.1875
6858;7653;7;0.80780109167099;0.9111111164093018;0.8556906034903867;1.0;0.6166666746139526;1.0;0.7777777910232544;0.8666666746139526;0.875;1.0;0.1764705777168274
6413;7975;5;0.9500000029802322;1.0;0.9702777795493602;1.0;0.8666666746139526;1.0;1.0;1.0;0.9285714030265808;0.4871794581413269;0.4736841917037964
6562;8870;3;0.8100000023841858;1.0;0.9253819435834885;1.0;0.7833333015441895;1.0;1.0;1.0;1.0;1.0;0.8500000238418579
7920;8494;7;0.9064285755157471;0.9888889044523239;0.9374782809366783;1.0;0.9555556178092957;1.0;1.0;0.75;1.0;1.0;1.0
6382;7920;8;0.9375;1.0;0.9565104166666667;1.0;1.0;1.0;1.0;0.75;1.0;1.0;1.0
6382;8494;7;0.9314285755157471;1.0;0.9782520904604878;1.0;0.9555556178092957;1.0;1.0;1.0;1.0;1.0;1.0
7794;8890;8;0.9299242496490479;0.9924242496490479;0.9502919882535935;1.0;1.0;1.0;0.9696969985961914;0.75;1.0;0.9047619104385376;1.0
7794;9063;8;0.888293668627739;0.961904764175415;0.9178273871696244;1.0;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;0.8571428656578064;0.9130434989929199
6802;7794;8;0.888293668627739;0.961904764175415;0.9178273871696244;1.0;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;0.8571428656578064;0.9130434989929199
5664;8717;7;0.8545454502105713;1.0;0.9792207786015101;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
8370;9876;2;0.9395833369344473;0.9833333343267441;0.9614583356305957;1.0;0.6666666865348816;1.0;0.9333333373069763;1.0;0.9473684430122375;1.0;0.9473684430122375
11531;3134;2;0.9093749979510903;1.0;0.9546874989755452;1.0;0.41999998688697815;1.0;1.0;1.0;1.0;1.0;0.9473684430122375
3134;6210;2;0.9236111156642437;1.0;0.9618055578321218;1.0;0.5111111402511597;1.0;1.0;1.0;1.0;1.0;0.9473684430122375
