elemento1;elemento2;qtdAlg;min;max;med;duplicata;title;artist;track01;track02;track03;track10;track11
4975;5889;18;0.9037819802761079;1.0;0.9640147616754687;1.0;1.0;1.0;1.0;0.8333333134651184;1.0;1.0;0.9354838728904724
5577;8990;17;0.9427083283662796;1.0;0.9777159307740476;1.0;1.0;1.0;1.0;0.9375;1.0;0.8999999761581421;1.0
3475;8592;16;0.9100845555464426;0.9809027835726738;0.9578112452749865;1.0;0.9666666984558105;1.0;0.8888888955116272;1.0;0.8571428656578064;0.644444465637207;0.9130434989929199
104097;109733;2;0.9186813235282898;0.9186813235282898;0.9186813235282898;0.0;0.9833333492279053;0.5555555820465088;1.0;0.8461538553237915;0.95652174949646;0.8333333134651184;0.9444444179534912
4586;7633;17;0.936218798160553;0.9772727191448212;0.956813397306521;1.0;0.8999999761581421;1.0;1.0;0.9090908765792847;0.6000000238418579;0.875;0.9583333134651184
10240;7367;17;0.9666666686534882;0.9933333337306977;0.984559179335604;1.0;1.0;1.0;0.9333333373069763;1.0;1.0;0.8999999761581421;1.0
3192;7923;17;0.949999988079071;1.0;0.9799637633389322;1.0;1.0;1.0;0.8999999761581421;1.0;1.0;1.0;1.0
4395;8725;17;0.9444444477558136;0.9843750037252904;0.9642204508756137;1.0;1.0;1.0;0.8888888955116272;0.9333333373069763;1.0;1.0;0.9166666865348816
6948;7365;19;0.9030172413793104;0.9869791666666666;0.9659144336181109;1.0;0.9375;1.0;1.0;0.9047619104385376;1.0;1.0;1.0
10230;7852;17;0.9333333373069763;0.9916666746139526;0.9570945208677856;1.0;0.9666666984558105;1.0;1.0;0.8666666746139526;0.875;1.0;0.8823529481887817
6858;7852;18;0.9199909845302845;0.9666666686534882;0.9385027983589959;1.0;0.8666666746139526;1.0;1.0;0.8666666746139526;0.875;1.0;0.9411764740943909
10230;8029;17;0.9333333373069763;0.9916666746139526;0.9558340167412368;1.0;0.9666666984558105;1.0;1.0;0.8666666746139526;0.875;1.0;0.8823529481887817
6858;8029;18;0.9199909845302845;0.9666666686534882;0.9373123222394776;1.0;0.8666666746139526;1.0;1.0;0.8666666746139526;0.875;1.0;0.9411764740943909
10230;10383;17;0.9333333373069763;0.9916666746139526;0.9545364389639072;1.0;0.9666666984558105;1.0;1.0;0.8666666746139526;0.875;1.0;0.7647058963775635
10383;6858;17;0.9223309993743897;0.9666666686534882;0.9370336466803357;1.0;0.8666666746139526;1.0;1.0;0.8666666746139526;0.875;1.0;0.8235294222831726
10230;6858;17;0.8895104885101318;1.0;0.9497961197008953;1.0;0.8333333730697632;1.0;1.0;1.0;1.0;1.0;0.9411764740943909
7288;7483;16;0.9137931034482759;1.0;0.9830203821943643;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
6925;6926;19;0.9015663800568415;1.0;0.976814922145563;1.0;0.9555556178092957;1.0;1.0;1.0;0.9655172228813171;1.0;0.970588207244873
108408;108563;4;0.8260869539302328;1.0;0.9165217378865117;0.0;1.0;0.4444444477558136;1.0;1.0;0.8591549396514893;0.15625;0.20689654350280762
5360;8430;15;0.8600699365139007;0.9501748234033585;0.9102423104053533;1.0;0.811904788017273;1.0;0.8461538553237915;0.9545454382896423;0.9090908765792847;0.800000011920929;1.0
6102;9115;16;0.9443241889987674;1.0;0.9872509386934201;1.0;1.0;1.0;1.0;1.0;0.9523809552192688;1.0;1.0
9333;9450;18;0.926108373650189;1.0;0.9867628946938668;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9348;9485;18;0.9672618997948511;1.0;0.9918104437084097;1.0;1.0;1.0;1.0;1.0;0.9411764740943909;1.0;1.0
5477;9076;18;0.9666666686534882;1.0;0.9873845954916037;1.0;1.0;1.0;1.0;0.9333333373069763;1.0;1.0;1.0
5477;8368;18;0.9333333373069763;1.0;0.9747691909832081;1.0;1.0;1.0;1.0;0.8666666746139526;1.0;1.0;1.0
8368;9076;19;0.948275860013633;1.0;0.9853262409927634;1.0;1.0;1.0;1.0;0.9333333373069763;1.0;1.0;1.0
5664;8717;15;0.8418972284897513;1.0;0.9739908393026633;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
8609;9130;18;0.907586203566913;1.0;0.9830646730157547;1.0;1.0;0.9444444179534912;1.0;1.0;1.0;0.9599999785423279;1.0
4843;8794;16;0.9333333373069763;1.0;0.9736986730652659;1.0;1.0;1.0;1.0;0.8666666746139526;1.0;1.0;1.0
8890;9063;18;0.9442857265472412;0.9857142865657806;0.9673357643882485;1.0;0.9333333373069763;1.0;0.9428571462631226;1.0;0.9166666865348816;0.9523809552192688;0.9130434989929199
6802;8890;18;0.9442857265472412;0.9857142865657806;0.9673357643882485;1.0;0.9333333373069763;1.0;0.9428571462631226;1.0;0.9166666865348816;0.9523809552192688;0.9130434989929199
4419;7644;18;0.96875;1.0;0.9881730575684381;1.0;1.0;1.0;1.0;0.9375;1.0;1.0;1.0
102361;103634;19;0.9516128897666931;0.9806451559066772;0.9614477367828078;0.0;1.0;1.0;0.9032257795333862;0.9032257795333862;0.9032257795333862;0.9032257795333862;0.9032257795333862
7123;9038;17;0.9137931034482759;1.0;0.9656148330677747;1.0;1.0;1.0;1.0;0.8421052694320679;0.7857142686843872;1.0;1.0
101564;108252;5;0.8680124153261599;0.9821428507566452;0.9295389882637106;0.0;1.0;0.5555555820465088;1.0;0.9285714030265808;1.0;0.22033900022506714;1.0
7980;9790;18;0.9245184784134229;0.9832589384168386;0.9603982186969863;1.0;0.9809524416923523;1.0;0.9375;0.9523809552192688;0.7200000286102295;0.6774193644523621;0.9411764740943909
