elemento1;elemento2;qtdAlg;min;max;med;duplicata;title;artist;track01;track02;track03;track10;track11
6798;9068;1;0.8159362534061074;0.8159362534061074;0.8159362534061074;1.0;0.3375000059604645;1.0;0.5909091234207153;0.7647058963775635;0.8181818127632141;1.0;1.0
106803;107918;2;0.8902173923409503;1.0;0.9451086961704751;0.0;0.4950000047683716;1.0;1.0;1.0;1.0;0.0;0.07142859697341919
101462;109714;1;0.7845298310984736;0.7845298310984736;0.7845298310984736;0.0;1.0;1.0;0.1860465407371521;0.574999988079071;0.7878787517547607;0.4067796468734741;0.5483871102333069
101462;109608;1;0.8517694576926854;0.8517694576926854;0.8517694576926854;0.0;1.0;1.0;0.6976743936538696;0.44999998807907104;0.7027027010917664;0.508474588394165;0.5573770403862
101462;104145;1;0.6860681875892308;0.6860681875892308;0.6860681875892308;0.0;0.9642857313156128;1.0;0.13953489065170288;0.10000002384185791;0.1875;0.0;0.0
104145;109714;1;0.8115942063538926;0.8115942063538926;0.8115942063538926;0.0;1.0;1.0;0.75;0.1666666865348816;0.1818181872367859;0.0;0.0
104145;109608;1;0.7155430316925049;0.7155430316925049;0.7155430316925049;0.0;1.0;1.0;0.1538461446762085;0.21052628755569458;0.162162184715271;0.0;0.0
105016;107434;2;0.8230676320583924;1.0;0.9115338160291961;0.0;0.18611110746860504;1.0;1.0;1.0;0.3333333134651184;0.1111111044883728;0.238095223903656
103832;109732;1;0.8608695631441864;0.8608695631441864;0.8608695631441864;0.0;1.0;1.0;0.44999998807907104;0.75;0.19999998807907104;0.3888888955116272;0.6842105388641357
102349;109732;1;0.8278260852979578;0.8278260852979578;0.8278260852979578;0.0;1.0;1.0;0.6499999761581421;0.36000001430511475;0.10000002384185791;0.3478260636329651;0.5
102349;103832;1;0.6991925433925961;0.6991925433925961;0.6991925433925961;0.0;0.3499999940395355;1.0;0.6428571343421936;0.4399999976158142;0.1538461446762085;0.739130437374115;0.4736841917037964
8630;8805;2;0.8828868347665539;0.887766549984614;0.885326692375584;1.0;1.0;1.0;0.6296296119689941;0.6969696879386902;0.6071428656578064;0.615384578704834;0.192307710647583
8274;8630;2;0.8828868347665539;0.887766549984614;0.885326692375584;1.0;1.0;1.0;0.6296296119689941;0.6969696879386902;0.6071428656578064;0.615384578704834;0.192307710647583
4490;7121;2;0.884057967559151;0.8888888855775198;0.8864734265683354;1.0;1.0;1.0;0.3333333134651184;1.0;0.20967739820480347;0.10000002384185791;0.2142857313156128
5830;8888;1;0.8101175764332648;0.8101175764332648;0.8101175764332648;1.0;1.0;1.0;0.2666666507720947;0.6415094137191772;0.48571425676345825;0.4736841917037964;0.9736841917037964
109053;109245;2;0.8559006206367327;1.0;0.9279503103183664;0.0;0.33714285492897034;1.0;1.0;1.0;1.0;0.12903225421905518;0.17391306161880493
104789;105642;1;0.8030690550804138;0.8030690550804138;0.8030690550804138;0.0;0.800000011920929;1.0;1.0;0.11764705181121826;0.22727274894714355;0.08163267374038696;0.06060606241226196
101515;101521;1;0.8108695641807888;0.8108695641807888;0.8108695641807888;0.0;0.6499999761581421;1.0;1.0;0.3500000238418579;0.3500000238418579;0.30000001192092896;0.30000001192092896
5371;5959;1;0.8309178663336713;0.8309178663336713;0.8309178663336713;1.0;1.0;1.0;0.9444444179534912;0.08333331346511841;0.1666666865348816;0.0625;0.1499999761581421
8301;9114;1;0.80000000414641;0.80000000414641;0.80000000414641;1.0;1.0;1.0;0.3500000238418579;0.5;0.5357142686843872;0.3500000238418579;0.3333333134651184
3395;4563;1;0.6738095166890518;0.6738095166890518;0.6738095166890518;1.0;0.31857141852378845;1.0;0.6666666269302368;0.3095238208770752;0.21875;0.17241376638412476;0.22580647468566895
4563;5122;1;0.8110765970271567;0.8110765970271567;0.8110765970271567;1.0;0.949999988079071;1.0;0.6666666269302368;0.3095238208770752;0.21875;0.17241376638412476;0.22580647468566895
