elemento1;elemento2;qtdAlg;min;max;med;duplicata;title;artist;track01;track02;track03;track10;track11
4179;4732;11;0.9000000059604645;0.9688888907432556;0.9377831491727183;1.0;1.0;1.0;0.8888888955116272;0.800000011920929;0.5;0.3461538553237915;0.8333333134651184
4179;4911;11;0.9000000059604645;0.9688888907432556;0.9377831491727183;1.0;1.0;1.0;0.8888888955116272;0.800000011920929;0.5;0.3461538553237915;0.8333333134651184
6811;7429;12;0.8579710245132446;0.97826087474823;0.9319582310482716;1.0;0.8333333730697632;1.0;0.9130434989929199;1.0;1.0;0.95652174949646;0.875
6314;8464;12;0.9193363785743713;0.9677345514297485;0.9394441704866567;1.0;1.0;1.0;0.8947368264198303;0.782608687877655;0.9032257795333862;0.800000011920929;0.8666666746139526
6413;7975;11;0.8457222917805547;1.0;0.9594027558010322;1.0;0.8666666746139526;1.0;1.0;1.0;0.9285714030265808;0.4871794581413269;0.4736841917037964
7540;7542;6;0.8357315063476562;0.9055456161499024;0.8678298078832173;1.0;1.0;1.0;0.8461538553237915;0.20930230617523193;0.6000000238418579;0.5;0.7105263471603394
7542;8823;7;0.8907987864121147;0.9749721966940782;0.9232886398377289;1.0;1.0;1.0;1.0;0.3720930218696594;0.8333333134651184;1.0;0.8387097120285034
7540;8823;9;0.8745819330215454;0.9498327732086181;0.9075198615696995;1.0;1.0;1.0;0.8461538553237915;0.6521738767623901;0.7200000286102295;0.5;0.7894736528396606
7920;8494;12;0.8906746208667755;0.9923371754843613;0.9331420166727097;1.0;0.9555556178092957;1.0;1.0;0.75;1.0;1.0;1.0
6382;7920;13;0.9375;1.0;0.9590695837978447;1.0;1.0;1.0;1.0;0.75;1.0;1.0;1.0
7794;8890;11;0.9299242496490479;0.9719696998596191;0.9457643852246451;1.0;1.0;1.0;0.9696969985961914;0.75;1.0;0.9047619104385376;1.0
7794;9063;12;0.888293668627739;0.9528450112918327;0.916500748677317;1.0;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;0.8571428656578064;0.9130434989929199
6802;7794;12;0.8666381147401085;0.9476190488785508;0.90931684063134;1.0;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;0.8571428656578064;0.9130434989929199
4441;8151;10;0.9029720276594162;0.9611888110637665;0.9270977751781112;1.0;1.0;1.0;0.8846153616905212;0.7272727489471436;0.8333333134651184;0.75;0.7692307829856873
3670;4441;14;0.9347826242446899;0.974456524848938;0.9496164179305373;1.0;1.0;1.0;0.8695652484893799;0.875;0.800000011920929;0.8888888955116272;0.800000011920929
3670;8151;10;0.8513986021280289;0.9405594408512116;0.8883479448742626;1.0;1.0;1.0;0.7692307829856873;0.6363636255264282;0.6666666269302368;0.6666666269302368;0.615384578704834
7515;8151;10;0.9029720276594162;0.9611888110637665;0.9270977751781112;1.0;1.0;1.0;0.8846153616905212;0.7272727489471436;0.7777777910232544;0.75;0.692307710647583
3670;7515;12;0.9347826242446899;0.974456524848938;0.9492599990224878;1.0;1.0;1.0;0.8695652484893799;0.875;0.8666666746139526;0.8888888955116272;0.8999999761581421
5010;5205;12;0.8251970565837363;0.9698464944958687;0.9325757396479478;1.0;1.0;0.9444444179534912;0.8421052694320679;0.9166666865348816;0.8125;0.8709677457809448;0.8333333134651184
5025;9863;10;0.8791666626930237;0.9821428528853825;0.91051163953191;1.0;0.8857142925262451;1.0;0.75;0.8999999761581421;0.8888888955116272;1.0;1.0
1838;7934;4;0.9137931034482759;0.940476194024086;0.9230221231960911;1.0;1.0;1.0;1.0;0.523809552192688;1.0;1.0;1.0
