elemento1;elemento2;qtdAlg;min;max;med;duplicata;title;artist;track01;track02;track03;track10;track11
1858;9637;6;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
7094;9189;7;0.8909090876579284;0.9570707082748413;0.9371741517406443;1.0;0.7071428298950195;1.0;1.0;1.0;1.0;1.0;0.9411764740943909
2187;2418;6;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
2004;3710;7;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
4179;4732;6;0.8461538441479207;0.9688888907432556;0.9320696582414821;1.0;1.0;1.0;0.8888888955116272;0.800000011920929;0.5;0.3461538553237915;0.8333333134651184
4179;4911;6;0.8461538441479207;0.9688888907432556;0.9320696582414821;1.0;1.0;1.0;0.8888888955116272;0.800000011920929;0.5;0.3461538553237915;0.8333333134651184
6811;7429;7;0.8579710245132446;0.9630887769162656;0.9222830266793939;1.0;0.8333333730697632;1.0;0.9130434989929199;1.0;1.0;0.95652174949646;0.875
6314;8464;7;0.9193363785743713;0.9677345514297485;0.9436388564721098;1.0;1.0;1.0;0.8947368264198303;0.782608687877655;0.9032257795333862;0.800000011920929;0.8666666746139526
6413;7975;5;0.8457222917805547;0.9791666679084301;0.9401749223794627;1.0;0.8666666746139526;1.0;1.0;1.0;0.9285714030265808;0.4871794581413269;0.4736841917037964
7540;7542;6;0.8357315063476562;0.9055456161499024;0.8705368385073685;1.0;1.0;1.0;0.8461538553237915;0.20930230617523193;0.6000000238418579;0.5;0.7105263471603394
7542;8823;6;0.8907987864121147;0.9697580710053444;0.9278345944605424;1.0;1.0;1.0;1.0;0.3720930218696594;0.8333333134651184;1.0;0.8387097120285034
7540;8823;7;0.8667763099074365;0.9498327732086181;0.9103626498475965;1.0;1.0;1.0;0.8461538553237915;0.6521738767623901;0.7200000286102295;0.5;0.7894736528396606
7920;8494;7;0.8964803348416869;0.9907407537102699;0.934510830727551;1.0;0.9555556178092957;1.0;1.0;0.75;1.0;1.0;1.0
6382;7920;7;0.9375;1.0;0.9708721532091097;1.0;1.0;1.0;1.0;0.75;1.0;1.0;1.0
6382;8494;8;0.9314285755157471;0.9930555652827024;0.9623306704369831;1.0;0.9555556178092957;1.0;1.0;1.0;1.0;1.0;1.0
7794;8890;6;0.9299242496490479;0.9821428582072258;0.9589222362615923;1.0;1.0;1.0;0.9696969985961914;0.75;1.0;0.9047619104385376;1.0
7794;9063;6;0.8952381014823914;0.9476190488785508;0.9215858701391569;1.0;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;0.8571428656578064;0.9130434989929199
6802;7794;6;0.8952381014823914;0.9476190488785508;0.9215858701391569;1.0;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;0.8571428656578064;0.9130434989929199
5664;8717;7;0.8418972284897513;1.0;0.9442660842199926;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
4441;8151;6;0.9029720276594162;0.9611888110637665;0.9322199315966472;1.0;1.0;1.0;0.8846153616905212;0.7272727489471436;0.8333333134651184;0.75;0.7692307829856873
3670;4441;7;0.936141312122345;0.974456524848938;0.9550178559278286;1.0;1.0;1.0;0.8695652484893799;0.875;0.800000011920929;0.8888888955116272;0.800000011920929
3670;8151;6;0.8513986021280289;0.9405594408512116;0.896766576840394;1.0;1.0;1.0;0.7692307829856873;0.6363636255264282;0.6666666269302368;0.6666666269302368;0.615384578704834
7515;8151;6;0.8954326957464219;0.9611888110637665;0.9298160855860814;1.0;1.0;1.0;0.8846153616905212;0.7272727489471436;0.7777777910232544;0.75;0.692307710647583
