elemento1;elemento2;qtdAlg;min;max;med;duplicata;title;artist;track01;track02;track03;track10;track11
7653;7852;4;0.9059829115867615;0.951098904013634;0.9320689328014851;1.0;0.75;1.0;0.7777777910232544;1.0;1.0;1.0;0.1764705777168274
7653;8029;4;0.9059829115867615;0.9725274741649628;0.9374260753393173;1.0;0.75;1.0;0.7777777910232544;1.0;1.0;1.0;0.1764705777168274
10383;7653;4;0.9059829115867615;0.9725274741649628;0.9374260753393173;1.0;0.75;1.0;0.7777777910232544;1.0;1.0;1.0;0.1764705777168274
10230;7653;4;0.8534188121557236;0.9159340709447862;0.8929959423840046;1.0;0.7166666984558105;1.0;0.7777777910232544;0.8666666746139526;0.875;1.0;0.1875
6858;7653;4;0.8382673114538193;0.9051115704434259;0.8751782627244081;1.0;0.6166666746139526;1.0;0.7777777910232544;0.8666666746139526;0.875;1.0;0.1764705777168274
104097;109733;1;0.9186813235282898;0.9186813235282898;0.9186813235282898;0.0;0.9833333492279053;0.5555555820465088;1.0;0.8461538553237915;0.95652174949646;0.8333333134651184;0.9444444179534912
100717;104310;2;0.824765533208847;0.8482142984867096;0.8364899158477783;0.0;1.0;0.0;0.699999988079071;0.800000011920929;0.8333333134651184;0.6470588445663452;0.8571428656578064
100856;107734;1;0.8820346295833588;0.8820346295833588;0.8820346295833588;0.0;1.0;0.0;0.9090908765792847;0.7857142686843872;0.5833333730697632;0.4444444179534912;0.375
100856;105349;1;0.8176406770944595;0.8176406770944595;0.8176406770944595;0.0;1.0;0.0;0.8181818127632141;0.7857142686843872;0.75;0.3055555820465088;0.8888888955116272
100558;100856;2;0.8142931461334229;0.8197057098150253;0.8169994279742241;0.0;1.0;0.0;0.5454545021057129;0.8571428656578064;0.75;0.5;0.8125
105349;107734;1;0.886363610625267;0.886363610625267;0.886363610625267;0.0;1.0;0.0;0.9090908765792847;0.8181818127632141;0.699999988079071;0.625;0.3333333134651184
100558;107734;1;0.7694804966449738;0.7694804966449738;0.7694804966449738;0.0;1.0;0.0;0.5454545021057129;0.7142857313156128;0.699999988079071;0.8333333134651184;0.4615384340286255
100558;105349;1;0.7376623451709747;0.7376623451709747;0.7376623451709747;0.0;1.0;0.0;0.6000000238418579;0.7142857313156128;1.0;0.6111111044883728;0.7222222089767456
108408;108563;1;1.0;1.0;1.0;0.0;1.0;0.4444444477558136;1.0;1.0;0.8591549396514893;0.15625;0.20689654350280762
7525;8995;5;0.8812499940395355;0.9695616774260998;0.9224837610764162;1.0;1.0;1.0;0.625;0.8999999761581421;0.8571428656578064;0.9285714030265808;0.9090908765792847
7540;8823;5;0.8667763099074365;0.9372909665107727;0.893629420867988;1.0;1.0;1.0;0.8461538553237915;0.6521738767623901;0.7200000286102295;0.5;0.7894736528396606
101564;108252;2;0.9325396865606308;0.9821428507566452;0.957341268658638;0.0;1.0;0.5555555820465088;1.0;0.9285714030265808;1.0;0.22033900022506714;1.0
3086;3215;1;1.0;1.0;1.0;1.0;1.0;0.694444477558136;1.0;1.0;1.0;1.0;1.0
1858;9637;4;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
7094;9189;5;0.9279586784541607;1.0;0.9587631814181805;1.0;0.7071428298950195;1.0;1.0;1.0;1.0;1.0;0.9411764740943909
109732;109743;1;0.8916666656732559;0.8916666656732559;0.8916666656732559;0.0;1.0;0.0;0.8999999761581421;0.800000011920929;0.2666666507720947;0.3529411554336548;0.6470588445663452
8306;8663;1;0.9666666686534882;0.9666666686534882;0.9666666686534882;1.0;1.0;0.6666666865348816;1.0;1.0;1.0;1.0;1.0
10314;2427;3;0.8941337764263153;0.9399671107530594;0.9217776202020191;1.0;0.949999988079071;0.7777778506278992;0.9375;0.9473684430122375;1.0;1.0;1.0
10314;8640;3;0.9333333373069763;1.0;0.965271770244553;1.0;1.0;0.7777778506278992;1.0;1.0;1.0;1.0;1.0
103398;107056;2;0.8695818036794662;0.8849206268787384;0.8772512152791023;0.0;1.0;0.0;0.7777777910232544;0.875;0.8333333134651184;0.6000000238418579;0.7222222089767456
11455;5289;4;0.8642534017562866;0.9321267008781433;0.8813042100518942;1.0;1.0;1.0;0.7647058963775635;0.692307710647583;0.4285714030265808;0.7777777910232544;0.5
2187;2418;4;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
100054;103056;2;0.8214285671710968;0.8361111134290695;0.8287698403000832;0.0;1.0;0.0;0.6666666269302368;0.8666666746139526;0.4117646813392639;0.6470588445663452;0.5714285373687744
3096;3123;3;0.9444444328546524;0.9761904776096344;0.959928409684272;1.0;0.9555556178092957;0.694444477558136;1.0;1.0;0.96875;1.0;0.949999988079071
2004;3710;4;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
102987;107521;1;0.8541666567325592;0.8541666567325592;0.8541666567325592;0.0;1.0;0.0;0.6666666269302368;0.75;0.4166666865348816;0.4444444179534912;0.75
102666;105709;1;0.9744245558977127;0.9744245558977127;0.9744245558977127;0.0;1.0;0.5555555820465088;0.9411764740943909;0.95652174949646;0.9583333134651184;0.9375;0.9791666865348816
10361;5426;6;0.960317462682724;1.0;0.9768738999134965;1.0;0.9111111164093018;1.0;1.0;1.0;1.0;1.0;1.0
10361;7869;6;0.9064814870556197;1.0;0.9643739006585546;1.0;0.9111111164093018;1.0;1.0;1.0;0.9285714030265808;1.0;0.6000000238418579
6811;7429;6;0.9227053225040436;0.9630887769162656;0.9443788555347257;1.0;0.8333333730697632;1.0;0.9130434989929199;1.0;1.0;0.95652174949646;0.875
6413;7975;5;0.9500000029802322;1.0;0.9710304640233517;1.0;0.8666666746139526;1.0;1.0;1.0;0.9285714030265808;0.4871794581413269;0.4736841917037964
109296;109299;2;0.8984327713648478;0.9245283007621765;0.9114805360635121;0.0;0.8452380895614624;1.0;0.849056601524353;0.8510638475418091;0.6833333373069763;0.418181836605072;0.5192307829856873
10119;7664;5;0.8753235042095184;0.9713541697710754;0.9390613644073408;1.0;0.9928571581840515;1.0;0.9047619104385376;0.875;1.0;0.8333333134651184;0.9090908765792847
1884;9542;3;0.9473379651705424;0.9605034738779069;0.9535462131930723;1.0;1.0;1.0;0.7777777910232544;0.90625;0.7692307829856873;0.8846153616905212;0.8636363744735718
6992;7802;4;0.8275556614001592;0.9432291723787786;0.8950317051882546;1.0;0.8500000238418579;1.0;0.7333333492279053;1.0;0.5882352590560913;0.615384578704834;0.6315789222717285
