First Object;Second Object;similaridade
cd.[4975];cd.[5889];0.9710144892982816
cd.[5577];cd.[8990];0.9891304347826088
cd.[3475];cd.[8592];0.9734299597532853
cd.[4441];cd.[8151];0.9325022801108983
cd.[3670];cd.[4441];0.9555765649546749
cd.[4441];cd.[7769];0.9227053186167842
cd.[4441];cd.[7515];1.0
cd.[3670];cd.[8151];0.8966251145238462
cd.[7769];cd.[8151];0.8552075987276825
cd.[7515];cd.[8151];0.9325022801108983
cd.[3670];cd.[7769];0.8782818835714591
cd.[3670];cd.[7515];0.9555765649546749
cd.[7515];cd.[7769];0.9227053186167842
cd.[8224];cd.[8754];1.0
cd.[4124];cd.[7722];0.8913043478260869
cd.[4124];cd.[6737];0.8913043478260869
cd.[6737];cd.[7722];1.0
cd.[106803];cd.[107918];0.8902173923409503
cd.[4179];cd.[4732];0.945893723031749
cd.[4179];cd.[4911];0.945893723031749
cd.[4732];cd.[4911];1.0
cd.[6811];cd.[7429];0.9486452548400217
cd.[6339];cd.[7517];1.0
cd.[7653];cd.[7852];0.9070048332214355
cd.[7653];cd.[8029];0.9070048332214355
cd.[10383];cd.[7653];0.9070048332214355
cd.[10230];cd.[7653];0.8765700589055601
cd.[6858];cd.[7653];0.8548309232877649
cd.[7852];cd.[8029];1.0
cd.[10383];cd.[7852];1.0
cd.[10230];cd.[7852];0.9695652256841246
cd.[6858];cd.[7852];0.9478260900663293
cd.[10383];cd.[8029];1.0
cd.[10230];cd.[8029];0.9695652256841246
cd.[6858];cd.[8029];0.9478260900663293
cd.[10230];cd.[10383];0.9695652256841246
cd.[10383];cd.[6858];0.9478260900663293
cd.[10230];cd.[6858];0.9637681245803833
cd.[10064];cd.[2819];1.0
cd.[6314];cd.[8464];0.9438861763995628
cd.[4291];cd.[4905];1.0
cd.[6722];cd.[7707];1.0
cd.[3722];cd.[8453];1.0
cd.[6719];cd.[8453];1.0
cd.[3722];cd.[6719];1.0
cd.[6413];cd.[7975];0.9710144944812941
cd.[6562];cd.[8870];0.9528985438139542
cd.[7606];cd.[8538];1.0
cd.[7671];cd.[8759];1.0
cd.[5360];cd.[8430];0.9244487441104392
cd.[7540];cd.[7542];0.8357315063476562
cd.[7542];cd.[8823];0.8907987864121147
cd.[7540];cd.[8823];0.9127526490584663
cd.[101462];cd.[109714];0.7845298310984736
cd.[101462];cd.[109608];0.8517694576926854
cd.[101462];cd.[104145];0.6860681875892308
cd.[109608];cd.[109714];0.8110367940819783
cd.[104145];cd.[109714];0.8115942063538926
cd.[104145];cd.[109608];0.7155430316925049
cd.[7920];cd.[8494];0.9468599169150644
cd.[6382];cd.[7920];0.9565217391304349
cd.[6382];cd.[8494];0.9903381777846295
cd.[7794];cd.[8890];0.9512516519297726
cd.[8890];cd.[9063];0.9755693596342336
cd.[6802];cd.[8890];0.9755693596342336
cd.[7794];cd.[9063];0.9271221549614619
cd.[6802];cd.[7794];0.9271221549614619
cd.[6802];cd.[9063];1.0
cd.[9348];cd.[9485];1.0
cd.[108796];cd.[109399];0.7636791299218718
cd.[5477];cd.[9076];0.9884057977925177
cd.[5477];cd.[8368];0.9768115955850353
cd.[8368];cd.[9076];0.9884057977925177
cd.[5664];cd.[8717];1.0
cd.[8370];cd.[9876];0.9159420339957528
cd.[8043];cd.[8120];0.7679584052251732
cd.[8043];cd.[8234];1.0
cd.[8120];cd.[8234];0.7534656524658203
cd.[4419];cd.[7644];0.9891304347826088
cd.[102361];cd.[103634];0.9663394015768302
cd.[100212];cd.[104862];0.7500966942828635
cd.[11531];cd.[3134];0.8739130406276039
cd.[3134];cd.[6210];0.8937198130980781
cd.[11531];cd.[6210];0.8434782611287158
cd.[5731];cd.[8779];1.0
cd.[7123];cd.[9038];0.9725400468577511
cd.[7980];cd.[9790];0.9767080882321234
cd.[107098];cd.[9790];0.7505175963692043
cd.[7604];cd.[9790];0.9251207761142566
cd.[107098];cd.[7980];0.7396480311518131
cd.[7604];cd.[7980];0.9484127008396647
cd.[107098];cd.[7604];0.7287784659344217
cd.[7161];cd.[8131];0.9818840493326602
cd.[2813];cd.[3155];0.9772256742353025
cd.[4384];cd.[5657];1.0
cd.[4384];cd.[5681];0.7737170095029086
cd.[5657];cd.[5681];0.7737170095029086
cd.[7061];cd.[7469];1.0
cd.[5835];cd.[9278];1.0
cd.[6620];cd.[7622];0.7682864432749541
cd.[7622];cd.[8349];0.9568871000538702
cd.[6620];cd.[8349];0.7600048806356348
cd.[5921];cd.[8423];1.0
cd.[107983];cd.[108166];0.7831733434096627
cd.[5988];cd.[8859];1.0
