First Object;Second Object;similaridade
ACM.[309852];DBLP2.[journals/sigmod/Mackay99];0.9274762272834778
ACM.[673321];DBLP2.[conf/vldb/PoosalaI96];1.0
ACM.[673484];DBLP2.[conf/vldb/GardarinGT96];0.9214325745900472
ACM.[673135];DBLP2.[conf/vldb/HoelS95];1.0
ACM.[672977];DBLP2.[conf/vldb/KemperK94];1.0
ACM.[641004];DBLP2.[conf/sigmod/AbadiCCCCEGHMRSSTXYZ03];0.861318051815033
ACM.[959080];DBLP2.[conf/sigmod/AbadiCCCCEGHMRSSTXYZ03];0.8671072324117025
ACM.[945741];DBLP2.[conf/sigmod/AbadiCCCCEGHMRSSTXYZ03];0.8708789348602295
ACM.[764221];DBLP2.[journals/vldb/SheikholeslamiCZ00];0.917873481909434
ACM.[673491];DBLP2.[conf/vldb/ShaferAM96];1.0
ACM.[672029];DBLP2.[conf/vldb/CuiW01];1.0
ACM.[565135];DBLP2.[journals/sigmod/Hammer02];0.9467602968215942
ACM.[671873];DBLP2.[conf/vldb/Bar-YossefBCFW00];1.0
ACM.[673475];DBLP2.[conf/vldb/BertinoBFS96];0.9410744309425354
ACM.[671496];DBLP2.[conf/vldb/ChenCFGJMTW99];0.9679249922434489
ACM.[672999];DBLP2.[conf/vldb/Bernstein94];1.0
ACM.[945737];DBLP2.[journals/sigmod/PitouraAPSV03];0.9528595407803854
ACM.[304573];DBLP2.[conf/sigmod/BraumandlKK99];0.9333333373069763
ACM.[671016];DBLP2.[conf/vldb/BerckenSW97];0.9410744309425354
ACM.[673498];DBLP2.[conf/vldb/CochranePM96];0.9523809750874838
ACM.[767093];DBLP2.[journals/vldb/SaltenisJ02];0.9333333373069763
ACM.[641006];DBLP2.[journals/sigmod/ChakravarthyAEFO03];0.8944965600967407
ACM.[672984];DBLP2.[conf/vldb/OzdenBRS94];0.927831212679545
ACM.[564737];DBLP2.[conf/sigmod/WangWYY02];0.9476217230161031
ACM.[671678];DBLP2.[conf/sigmod/ChenDLT00];0.8744077682495117
ACM.[673492];DBLP2.[conf/vldb/Sheth96];1.0
ACM.[248616];DBLP2.[journals/sigmod/ChaudhuriD97];0.9166666666666666
ACM.[959073];DBLP2.[journals/sigmod/GerlaX03];1.0
ACM.[672997];DBLP2.[conf/vldb/PirotteZMY94];0.927831212679545
ACM.[375780];DBLP2.[conf/sigmod/DattaDRTV01];0.8666451374689738
ACM.[672364];DBLP2.[conf/sigmod/DattaDRTV01];0.8966725468635559
ACM.[375720];DBLP2.[conf/sigmod/TatarinovIHW01];0.9571450352668762
ACM.[672374];DBLP2.[conf/vldb/AnSVKIG01];0.9663282434145609
ACM.[671528];DBLP2.[conf/vldb/Graefe99];1.0
ACM.[564754];DBLP2.[conf/sigmod/Weininger02];1.0
