elemento1;elemento2;duplicata;title;artist;track01;track02;track03
4124;7722;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0
4124;6737;1.0;0.5;1.0;1.0;1.0;0.9411764740943909;1.0;0.9411764740943909
10361;5426;1.0;0.9111111164093018;1.0;1.0;1.0;1.0;1.0;1.0
10361;7869;1.0;0.9111111164093018;1.0;1.0;1.0;0.9285714030265808;1.0;0.9285714030265808
6811;7429;1.0;0.8333333730697632;1.0;0.9130434989929199;1.0;1.0;1.0;1.0
11423;11538;1.0;0.7250000238418579;1.0;1.0;0.9599999785423279;1.0;0.9599999785423279;1.0
102670;104343;0.0;1.0;0.0;1.0;1.0;0.949999988079071;1.0;0.949999988079071
6413;7975;1.0;0.8666666746139526;1.0;1.0;1.0;0.9285714030265808;1.0;0.9285714030265808
5360;8430;1.0;0.811904788017273;1.0;0.8461538553237915;0.9545454382896423;0.9090908765792847;0.9545454382896423;0.9090908765792847
1858;9637;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
7094;9189;1.0;0.7071428298950195;1.0;1.0;1.0;1.0;1.0;1.0
8364;8526;1.0;1.0;1.0;0.9285714030265808;1.0;1.0;1.0;1.0
10314;2427;1.0;0.949999988079071;0.7777778506278992;0.9375;0.9473684430122375;1.0;0.9473684430122375;1.0
10314;8640;1.0;1.0;0.7777778506278992;1.0;1.0;1.0;1.0;1.0
6354;8424;1.0;0.3799999952316284;1.0;1.0;0.9333333373069763;1.0;0.9333333373069763;1.0
2771;5458;1.0;1.0;1.0;0.9583333134651184;1.0;1.0;1.0;1.0
4108;7977;1.0;0.9222221970558167;1.0;1.0;1.0;1.0;1.0;1.0
5542;6695;1.0;0.8333333730697632;1.0;0.9166666865348816;1.0;1.0;1.0;1.0
2187;2418;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
3096;3123;1.0;0.9555556178092957;0.694444477558136;1.0;1.0;0.96875;1.0;0.96875
2004;3710;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0
7288;7483;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
5664;8717;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9327;9412;1.0;1.0;1.0;1.0;1.0;0.6499999761581421;1.0;0.6499999761581421
7653;7852;1.0;0.75;1.0;0.7777777910232544;1.0;1.0;1.0;1.0
7653;8029;1.0;0.75;1.0;0.7777777910232544;1.0;1.0;1.0;1.0
10383;7653;1.0;0.75;1.0;0.7777777910232544;1.0;1.0;1.0;1.0
10230;7653;1.0;0.7166666984558105;1.0;0.7777777910232544;0.8666666746139526;0.875;0.8666666746139526;0.875
6858;7653;1.0;0.6166666746139526;1.0;0.7777777910232544;0.8666666746139526;0.875;0.8666666746139526;0.875
4441;8151;1.0;1.0;1.0;0.8846153616905212;0.7272727489471436;0.8333333134651184;0.7272727489471436;0.8333333134651184
3670;4441;1.0;1.0;1.0;0.8695652484893799;0.875;0.800000011920929;0.875;0.800000011920929
3670;8151;1.0;1.0;1.0;0.7692307829856873;0.6363636255264282;0.6666666269302368;0.6363636255264282;0.6666666269302368
7515;8151;1.0;1.0;1.0;0.8846153616905212;0.7272727489471436;0.7777777910232544;0.7272727489471436;0.7777777910232544
3670;7515;1.0;1.0;1.0;0.8695652484893799;0.875;0.8666666746139526;0.875;0.8666666746139526
4179;4732;1.0;1.0;1.0;0.8888888955116272;0.800000011920929;0.5;0.800000011920929;0.5
4179;4911;1.0;1.0;1.0;0.8888888955116272;0.800000011920929;0.5;0.800000011920929;0.5
6314;8464;1.0;1.0;1.0;0.8947368264198303;0.782608687877655;0.9032257795333862;0.782608687877655;0.9032257795333862
7525;8995;1.0;1.0;1.0;0.625;0.8999999761581421;0.8571428656578064;0.8999999761581421;0.8571428656578064
7540;8823;1.0;1.0;1.0;0.8461538553237915;0.6521738767623901;0.7200000286102295;0.6521738767623901;0.7200000286102295
7920;8494;1.0;0.9555556178092957;1.0;1.0;0.75;1.0;0.75;1.0
6382;7920;1.0;1.0;1.0;1.0;0.75;1.0;0.75;1.0
7794;8890;1.0;1.0;1.0;0.9696969985961914;0.75;1.0;0.75;1.0
7794;9063;1.0;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;0.75;0.9166666865348816
6802;7794;1.0;0.9333333373069763;1.0;0.9142857193946838;0.75;0.9166666865348816;0.75;0.9166666865348816
10000;8664;1.0;1.0;1.0;0.875;0.7777777910232544;0.8285714387893677;0.7777777910232544;0.8285714387893677
5010;5205;1.0;1.0;0.9444444179534912;0.8421052694320679;0.9166666865348816;0.8125;0.9166666865348816;0.8125
5025;9863;1.0;0.8857142925262451;1.0;0.75;0.8999999761581421;0.8888888955116272;0.8999999761581421;0.8888888955116272
2823;4684;1.0;1.0;1.0;0.8421052694320679;0.8333333134651184;0.8947368264198303;0.8333333134651184;0.8947368264198303
3792;8891;1.0;0.9166666865348816;1.0;0.800000011920929;0.8333333134651184;0.7692307829856873;0.8333333134651184;0.7692307829856873
4184;6950;1.0;0.9750000238418579;1.0;0.75;0.8888888955116272;0.3333333134651184;0.8888888955116272;0.3333333134651184
6922;9161;1.0;1.0;1.0;0.8181818127632141;0.800000011920929;0.7142857313156128;0.800000011920929;0.7142857313156128
3383;6969;1.0;0.9333333373069763;1.0;0.800000011920929;0.9642857313156128;0.9333333373069763;0.9642857313156128;0.9333333373069763
11455;5289;1.0;1.0;1.0;0.7647058963775635;0.692307710647583;0.4285714030265808;0.692307710647583;0.4285714030265808
7344;8291;1.0;1.0;1.0;0.7894736528396606;0.875;0.800000011920929;0.875;0.800000011920929
6547;6741;1.0;1.0;1.0;0.9285714030265808;0.800000011920929;0.8571428656578064;0.800000011920929;0.8571428656578064
7622;8349;1.0;1.0;1.0;0.9285714030265808;0.8235294222831726;0.9545454382896423;0.8235294222831726;0.9545454382896423
7540;7542;1.0;1.0;1.0;0.8461538553237915;0.20930230617523193;0.6000000238418579;0.20930230617523193;0.6000000238418579
7542;8823;1.0;1.0;1.0;1.0;0.3720930218696594;0.8333333134651184;0.3720930218696594;0.8333333134651184
1838;7934;1.0;1.0;1.0;1.0;0.523809552192688;1.0;0.523809552192688;1.0
8630;8805;1.0;1.0;1.0;0.6296296119689941;0.6969696879386902;0.6071428656578064;0.6969696879386902;0.6071428656578064
8274;8630;1.0;1.0;1.0;0.6296296119689941;0.6969696879386902;0.6071428656578064;0.6969696879386902;0.6071428656578064
4490;7121;1.0;1.0;1.0;0.3333333134651184;1.0;0.20967739820480347;1.0;0.20967739820480347
8260;8445;1.0;0.9523809552192688;1.0;0.8125;0.8500000238418579;0.8235294222831726;0.8500000238418579;0.8235294222831726
6944;7731;1.0;0.9666666984558105;1.0;0.800000011920929;0.9285714030265808;0.9166666865348816;0.9285714030265808;0.9166666865348816
7731;9868;1.0;0.49629634618759155;1.0;0.800000011920929;0.8571428656578064;0.8333333134651184;0.8571428656578064;0.8333333134651184
10361;6761;1.0;0.9555555582046509;1.0;0.699999988079071;0.6666666269302368;0.7647058963775635;0.6666666269302368;0.7647058963775635
