1858;9637
2004;3710
2187;2418
2188;8063
2252;4733
2366;2367
2406;7291
2440;5443
2571;9019
2577;2581
2619;6174
2781;9669
2813;3155
2823;4684
3086;3215
3159;9969
3192;7923
3356;6955
3383;6969
3475;8592
3529;4114
3539;4190
3670;7515
3678;4266
3678;6690
3722;6719
3722;8453
3792;8891
3931;5754
4108;7977
4178;7199
4179;4732
4184;6950
4266;6690
4291;4905
4292;8795
4297;4306
4297;8636
4306;8636
4348;7170
4395;8725
4419;7644
4441;7515
4441;8151
4481;6716
4508;9662
4586;7633
4613;6116
4676;5746
4732;4911
4895;9209
4975;5889
5025;9863
5185;7072
5238;8297
5324;7847
5360;8430
5394;5418
5426;7869
2427;8640
2957;3106
3670;4441
4178;8683
4384;5657
4843;8794
5371;5959
5477;8368
5477;9076
5542;6695
5574;7562
5577;8990
5731;8779
5776;9008
5912;8949
5921;8423
5988;8859
6102;9115
6272;7460
6314;8464
6316;7311
6339;7517
6382;7920
6382;8494
6547;6741
2807;7064
3096;3123
3670;8151
4179;4911
4851;7708
10230;10383
10253;10368
10578;10628
10714;10715
10785;10833
10938;11125
10983;11174
11006;11008
11088;11190
11423;11538
1818;7075
1823;9257
1828;2110
1838;7934
1866;2530
1884;9542
2026;4601
2139;3296
2139;4271
2317;4988
2427;10314
2619;4520
2707;10414
2771;5458
2819;10064
2890;2891
2950;8135
3125;4140
3134;11531
3134;6210
3185;4631
3222;4451
3296;4271
3395;4563
3395;5122
3517;10061
3670;7769
3757;6377
3793;9209
3851;6855
3976;6776
3990;9601
4124;6737
4124;7722
4145;4886
4282;7549
4358;6398
4384;5681
4441;7769
4490;7121
4520;6174
4563;5122
4588;4774
4676;8097
4709;4710
4804;10231
4876;6762
4959;10085
5010;5205
5052;7347
5099;11530
5204;7514
5289;11455
5392;9486
5426;10361
5426;6761
5549;10133
5657;5681
5664;8717
5746;8097
5780;5782
5830;8888
5835;9278
5867;11166
6162;10449
6210;11531
6246;10301
6272;8578
6354;8424
6358;9694
6374;9777
6413;7975
6423;7428
6506;6952
6562;8870
6568;9557
6620;7622
6620;8349
6663;6665
6719;8453
6722;7707
6737;7722
6740;9193
6756;8537
6761;10361
6761;7869
6771;8507
6788;7563
6798;9068
6802;7794
6802;8890
6802;9063
6811;7429
6858;10230
6858;10383
6858;7653
6858;7852
6858;8029
6919;8060
6922;9161
6925;6926
6944;7731
6944;9868
6948;7365
6992;7802
7008;8831
7037;7237
7061;7469
7087;10986
7094;9189
7123;9038
7134;9695
7161;8131
7192;7778
7199;8683
7201;8536
7211;7614
7223;9793
7288;7483
7341;10107
7344;8291
7346;7719
7350;8473
7361;7750
7363;8118
7367;10240
7404;7405
7460;8578
7515;7769
7515;8151
7525;8995
7540;7542
7540;8823
7542;8823
7581;10320
7599;10293
7604;7980
7604;9790
7605;9762
7606;8538
7622;8349
7653;10230
7653;10383
7653;7852
7664;10119
7671;8759
7731;9868
7769;8151
7794;8890
7794;9063
7852;10230
7852;10383
7852;8029
7859;9798
7869;10361
