1858;9637
2004;3710
2187;2418
2188;8063
2252;4733
2366;2367
2406;7291
2427;8640
10314;2427
2440;5443
2571;9019
2577;2581
2619;6174
2781;9669
2807;7064
2813;3155
10064;2819
2823;4684
2957;3106
3086;3215
3096;3123
3159;9969
3192;7923
3356;6955
3383;6969
3475;8592
10061;3517
3529;4114
3539;4190
3670;4441
3670;7515
3670;8151
3678;4266
3678;6690
3722;6719
3722;8453
3792;8891
3931;5754
4108;7977
4178;7199
4178;8683
4179;4732
4179;4911
4184;6950
4266;6690
4291;4905
4292;8795
4297;4306
4297;8636
4306;8636
4348;7170
4384;5657
4395;8725
4419;7644
4441;7515
4441;8151
4481;6716
4508;9662
4586;7633
4613;6116
4676;5746
4732;4911
4843;8794
4851;7708
4895;9209
4975;5889
5025;9863
11530;5099
5185;7072
5238;8297
11455;5289
5324;7847
5360;8430
5371;5959
5394;5418
5426;7869
10361;5426
5477;8368
5477;9076
5542;6695
5574;7562
5577;8990
5731;8779
5776;9008
5835;9278
5912;8949
5921;8423
5988;8859
6102;9115
10449;6162
10301;6246
6272;7460
6314;8464
6316;7311
6339;7517
6358;9694
6382;7920
6382;8494
6547;6741
6568;9557
6663;6665
6719;8453
6722;7707
6737;7722
6740;9193
10361;6761
6771;8507
6802;7794
6802;8890
6802;9063
6811;7429
6858;7852
6858;8029
10230;6858
10383;6858
6919;8060
6922;9161
6925;6926
6944;9868
6948;7365
7008;8831
7037;7237
7061;7469
7094;9189
7123;9038
7134;9695
7161;8131
7199;8683
7201;8536
7288;7483
10107;7341
7344;8291
7346;7719
7350;8473
7361;7750
7363;8118
10240;7367
7404;7405
7515;8151
7525;8995
7540;7542
7540;8823
7542;8823
7604;7980
7604;9790
7606;8538
7622;8349
7653;7852
7653;8029
10383;7653
7671;8759
7794;8890
7794;9063
7852;8029
10230;7852
10383;7852
7859;9798
10361;7869
7918;9172
7920;8494
7980;9790
10230;8029
10383;8029
8043;8234
8114;8659
8224;8754
8265;9149
8274;8630
8274;8805
8311;8312
8344;9229
8368;9076
8609;9130
8630;8805
10314;8640
10000;8664
8668;8843
8778;9060
8890;9063
11150;8901
8919;9083
9327;9412
9333;9450
9348;9485
9421;9489
9588;9811
9614;9678
10652;9640
9713;9738
10230;10383
10253;10368
10938;11125
10983;11174
100170;100358
100198;106489
100446;107445
100856;104099
100856;107734
101021;104117
101502;103830
101564;108252
102361;103634
102987;104167
103398;107056
103830;104396
104410;107734
105131;105148
105723;107973
106344;106511
10230;10383
1858;9637
2004;3710
2187;2418
2188;8063
2252;4733
2366;2367
2406;7291
2427;8640
10314;2427
2440;5443
2571;9019
2577;2581
2619;6174
2781;9669
2807;7064
2813;3155
10064;2819
2823;4684
